"p","U:0","U:1","U:2","k","nut","omega","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-6.505,0.42102,-0.12228,1.8419e-022,0.82609,0.00016157,5437.5,-0.023541,0.0088979,-3.5581e-022,1,0.035465,0.035465,-0.025,0
-6.53,0.43913,-0.12039,-6.29e-022,0.81633,0.0001611,5389.2,-0.024563,0.008727,-3.5577e-022,1,0.03567,0.03567,-0.025,0
-6.5551,0.45724,-0.11849,-1.4425e-021,0.80657,0.00016064,5340.9,-0.025585,0.0085561,-3.5573e-022,1,0.035875,0.035875,-0.025,0
-6.5801,0.47537,-0.1166,-2.2562e-021,0.79681,0.00016018,5292.7,-0.026607,0.0083853,-3.557e-022,1,0.03608,0.03608,-0.025,0
-6.6073,0.49233,-0.11436,-2.7093e-021,0.78495,0.00015956,5240.3,-0.027464,0.0081896,-1.9046e-022,1,0.036285,0.036285,-0.025,0
-6.6346,0.50922,-0.1121,-3.141e-021,0.77296,0.00015893,5187.8,-0.028311,0.0079923,-1.5366e-023,1,0.03649,0.03649,-0.025,0
-6.6619,0.52613,-0.10984,-3.5728e-021,0.76097,0.00015831,5135.2,-0.029157,0.0077952,1.5969e-022,1,0.036695,0.036695,-0.025,0
-6.6893,0.54303,-0.10758,-4.0048e-021,0.74898,0.00015768,5082.7,-0.030003,0.007598,3.3471e-022,1,0.0369,0.0369,-0.025,0
-6.7171,0.55846,-0.10485,-3.2071e-021,0.73482,0.00015641,5027.2,-0.030658,0.0073651,3.3515e-022,1,0.037105,0.037105,-0.025,0
-6.745,0.57388,-0.10211,-2.4059e-021,0.72066,0.00015514,4971.6,-0.031312,0.0071321,3.3511e-022,1,0.03731,0.03731,-0.025,0
-6.7729,0.58931,-0.099364,-1.6043e-021,0.7065,0.00015387,4916.1,-0.031965,0.0068992,3.3508e-022,1,0.037515,0.037515,-0.025,0
-6.8008,0.60471,-0.096609,-8.3206e-022,0.6923,0.00015258,4860.6,-0.032615,0.0066655,3.3335e-022,1,0.03772,0.03772,-0.025,0
-6.8274,0.6184,-0.093213,-1.4881e-021,0.67655,0.00015018,4802.2,-0.033065,0.0063878,2.4973e-022,1,0.037925,0.037925,-0.025,0
-6.8541,0.63209,-0.089815,-2.1443e-021,0.66079,0.00014779,4743.8,-0.033516,0.0061103,1.6612e-022,1,0.03813,0.03813,-0.025,0
-6.8807,0.64579,-0.086417,-2.8008e-021,0.64504,0.00014539,4685.4,-0.033966,0.0058327,8.2535e-023,1,0.038335,0.038335,-0.025,0
-6.9073,0.65946,-0.083006,-3.4373e-021,0.62927,0.00014298,4627,-0.034413,0.0055546,-7.456e-025,1,0.03854,0.03854,-0.025,0
-6.9312,0.6712,-0.078752,-2.4656e-021,0.61244,0.00013957,4567.7,-0.034639,0.0052175,-6.0901e-023,1,0.038745,0.038745,-0.025,0
-6.9551,0.68294,-0.074497,-1.4935e-021,0.5956,0.00013617,4508.4,-0.034865,0.0048804,-1.2104e-022,1,0.03895,0.03895,-0.025,0
-6.9789,0.69468,-0.07024,-5.2113e-022,0.57876,0.00013275,4449.2,-0.035091,0.0045435,-1.8117e-022,1,0.039155,0.039155,-0.025,0
-7.0028,0.70642,-0.065982,4.5164e-022,0.56192,0.00012934,4389.9,-0.035317,0.0042066,-2.4129e-022,1,0.03936,0.03936,-0.025,0
-7.0229,0.71595,-0.060858,1.3032e-021,0.54448,0.0001251,4333.4,-0.035278,0.0038198,-2.4287e-022,1,0.039565,0.039565,-0.025,0
-7.0429,0.72542,-0.055709,2.1518e-021,0.52702,0.00012082,4277,-0.03523,0.0034318,-2.4285e-022,1,0.03977,0.03977,-0.025,0
-7.0629,0.7349,-0.050558,3.0006e-021,0.50956,0.00011655,4220.5,-0.035183,0.0030438,-2.4282e-022,1,0.039975,0.039975,-0.025,0
-7.0829,0.74437,-0.045405,3.8498e-021,0.4921,0.00011228,4164.1,-0.035136,0.002656,-2.428e-022,1,0.04018,0.04018,-0.025,0
-7.099,0.75144,-0.039689,3.014e-021,0.47524,0.0001073,4115.6,-0.034856,0.0022689,-1.5191e-022,1,0.040385,0.040385,-0.025,0
-7.1147,0.75825,-0.033911,1.9966e-021,0.45844,0.00010225,4067.9,-0.034551,0.001882,-5.1275e-023,1,0.04059,0.04059,-0.025,0
-7.1304,0.76507,-0.02813,9.7888e-022,0.44165,9.7201e-005,4020.3,-0.034245,0.0014952,4.9341e-023,1,0.040795,0.040795,-0.025,0
-7.1461,0.77188,-0.022348,-3.9214e-023,0.42485,9.2148e-005,3972.6,-0.03394,0.0011085,1.4994e-022,1,0.041,0.041,-0.025,0
-7.1583,0.77625,-0.016365,-2.4208e-022,0.40917,8.7055e-005,3927.3,-0.033469,0.00075891,1.6996e-022,1,0.041205,0.041205,-0.025,0
-7.1696,0.78001,-0.01033,-2.4212e-022,0.39377,8.195e-005,3882.4,-0.032957,0.00041865,1.6994e-022,1,0.04141,0.04141,-0.025,0
-7.1809,0.78377,-0.0042931,-2.4216e-022,0.37837,7.6843e-005,3837.6,-0.032445,7.8453e-005,1.6993e-022,1,0.041615,0.041615,-0.025,0
-7.1922,0.78753,0.0017459,-2.4221e-022,0.36297,7.1735e-005,3792.8,-0.031933,-0.00026167,1.6991e-022,1,0.04182,0.04182,-0.025,0
-7.2007,0.78895,0.0077075,-2.0348e-022,0.3489,6.7142e-005,3751,-0.031323,-0.00055814,1.427e-022,1,0.042025,0.042025,-0.025,0
-7.2079,0.78921,0.013631,-1.4535e-022,0.33549,6.2805e-005,3710.8,-0.030663,-0.00083276,1.0191e-022,1,0.04223,0.04223,-0.025,0
-7.2151,0.78947,0.019557,-8.7212e-023,0.32209,5.8467e-005,3670.5,-0.030004,-0.0011073,6.1128e-023,1,0.042435,0.042435,-0.025,0
-7.2223,0.78973,0.025485,-2.9049e-023,0.30868,5.4128e-005,3630.3,-0.029344,-0.0013819,2.0355e-023,1,0.04264,0.04264,-0.025,0
-7.2278,0.78806,0.03119,2.9846e-022,0.2963,5.0433e-005,3582.3,-0.02863,-0.0016206,0,1,0.042845,0.042845,-0.025,0
-7.2316,0.78446,0.036671,8.9471e-022,0.28494,4.7382e-005,3526.5,-0.027859,-0.0018236,0,1,0.04305,0.04305,-0.025,0
-7.2354,0.78086,0.042154,1.4912e-021,0.27358,4.4329e-005,3470.7,-0.027089,-0.0020266,0,1,0.043255,0.043255,-0.025,0
-7.2392,0.77726,0.047639,2.0879e-021,0.26221,4.1275e-005,3415,-0.026319,-0.0022295,0,1,0.04346,0.04346,-0.025,0
-7.2423,0.77243,0.052855,2.5115e-021,0.25172,3.8567e-005,3373.4,-0.025539,-0.0024114,-6.0042e-024,1,0.043665,0.043665,-0.025,0
-7.2437,0.76479,0.057444,2.5351e-021,0.24322,3.6657e-005,3364.6,-0.024735,-0.0025448,-2.5873e-023,1,0.04387,0.04387,-0.025,0
-7.2451,0.75714,0.062036,2.5587e-021,0.23472,3.4747e-005,3355.8,-0.023932,-0.0026781,-4.5738e-023,1,0.044075,0.044075,-0.025,0
-7.2465,0.74949,0.066629,2.5822e-021,0.22622,3.2835e-005,3347.1,-0.023129,-0.0028115,-6.5599e-023,1,0.04428,0.04428,-0.025,0
-7.2478,0.74157,0.071119,2.6029e-021,0.21794,3.0968e-005,3339.7,-0.022328,-0.0029391,-8.4046e-023,1,0.044485,0.044485,-0.025,0
-7.2475,0.73022,0.074245,2.586e-021,0.21254,2.9676e-005,3351.1,-0.021566,-0.002993,-8.4037e-023,1,0.04469,0.04469,-0.025,0
-7.2472,0.71886,0.077372,2.569e-021,0.20714,2.8384e-005,3362.5,-0.020804,-0.0030468,-8.4029e-023,1,0.044895,0.044895,-0.025,0
-7.2469,0.70749,0.080501,2.552e-021,0.20174,2.7091e-005,3373.9,-0.020041,-0.0031007,-8.402e-023,1,0.0451,0.0451,-0.025,0
-7.2466,0.69612,0.08363,2.5351e-021,0.19634,2.5798e-005,3385.3,-0.019279,-0.0031545,-8.4011e-023,1,0.045305,0.045305,-0.025,0
-7.2454,0.68232,0.08554,2.0218e-021,0.19245,2.4876e-005,3312.5,-0.018557,-0.0031626,-6.8229e-023,1,0.04551,0.04551,-0.025,0
-7.244,0.66793,0.087159,1.3897e-021,0.18892,2.4042e-005,3219.6,-0.017844,-0.0031598,-4.8676e-023,1,0.045715,0.045715,-0.025,0
-7.2426,0.65353,0.088779,7.5726e-022,0.18539,2.3208e-005,3126.7,-0.017131,-0.0031569,-2.9127e-023,1,0.04592,0.04592,-0.025,0
-7.2412,0.63913,0.090399,1.2464e-022,0.18186,2.2373e-005,3033.8,-0.016418,-0.0031541,-9.5816e-024,1,0.046125,0.046125,-0.025,0
-7.2394,0.62361,0.09142,-5.0169e-022,0.17996,2.1872e-005,2949.9,-0.015761,-0.0031499,-9.1349e-024,1,0.04633,0.04633,-0.025,0
-7.2372,0.60701,0.091863,-1.1219e-021,0.17964,2.1691e-005,2874.6,-0.015156,-0.0031443,-2.7054e-023,1,0.046535,0.046535,-0.025,0
-7.235,0.5904,0.092306,-1.7424e-021,0.17931,2.151e-005,2799.4,-0.014551,-0.0031387,-4.4969e-023,1,0.04674,0.04674,-0.025,0
-7.2328,0.57378,0.09275,-2.3631e-021,0.17899,2.1329e-005,2724.2,-0.013947,-0.0031331,-6.2881e-023,1,0.046945,0.046945,-0.025,0
-7.2305,0.55703,0.09297,-2.7653e-021,0.1789,2.1211e-005,2662.4,-0.013352,-0.0031217,-7.758e-023,1,0.04715,0.04715,-0.025,0
-7.2274,0.53966,0.092164,-2.1645e-021,0.17994,2.1381e-005,2662,-0.012799,-0.0030833,-7.7572e-023,1,0.047355,0.047355,-0.025,0
-7.2244,0.52229,0.091358,-1.5636e-021,0.18098,2.155e-005,2661.7,-0.012247,-0.0030448,-7.7564e-023,1,0.04756,0.04756,-0.025,0
-7.2213,0.50491,0.090552,-9.6246e-022,0.18201,2.172e-005,2661.3,-0.011694,-0.0030064,-7.7556e-023,1,0.047765,0.047765,-0.025,0
-7.2183,0.48752,0.089746,-3.6109e-022,0.18305,2.189e-005,2660.9,-0.011142,-0.002968,-7.7548e-023,1,0.04797,0.04797,-0.025,0
-7.2144,0.4706,0.087891,-5.8174e-022,0.18145,2.1874e-005,2661.8,-0.010584,-0.002858,-6.3591e-023,1,0.048175,0.048175,-0.025,0
-7.2103,0.45378,0.085797,-9.894e-022,0.17925,2.1816e-005,2662.9,-0.010025,-0.0027317,-4.6466e-023,1,0.04838,0.04838,-0.025,0
-7.2063,0.43695,0.083702,-1.3972e-021,0.17705,2.1758e-005,2664,-0.0094656,-0.0026054,-2.9344e-023,1,0.048585,0.048585,-0.025,0
-7.2022,0.42012,0.081606,-1.8052e-021,0.17485,2.17e-005,2665.2,-0.0089067,-0.0024791,-1.2226e-023,1,0.04879,0.04879,-0.025,0
-7.1978,0.40352,0.079353,-2.0434e-021,0.17043,2.1441e-005,2665.3,-0.0083735,-0.0023478,-2.2404e-024,1,0.048995,0.048995,-0.025,0
-7.1929,0.38725,0.076879,-2.0437e-021,0.16289,2.09e-005,2664,-0.0078764,-0.0022093,-2.2402e-024,1,0.0492,0.0492,-0.025,0
-7.1879,0.37098,0.074404,-2.0441e-021,0.15536,2.0359e-005,2662.7,-0.0073794,-0.002071,-2.2399e-024,1,0.049405,0.049405,-0.025,0
-7.183,0.35469,0.071928,-2.0445e-021,0.14783,1.9817e-005,2661.4,-0.0068825,-0.0019326,-2.2397e-024,1,0.04961,0.04961,-0.025,0
-7.1781,0.33841,0.069451,-2.0448e-021,0.1403,1.9276e-005,2660.1,-0.0063857,-0.0017943,-2.2395e-024,1,0.049815,0.049815,-0.025,0
-7.1724,0.32349,0.067421,-1.5946e-021,0.13075,1.8393e-005,2656.3,-0.0059967,-0.0017614,-1.7459e-024,1,0.05002,0.05002,-0.025,0
-7.1667,0.30859,0.065396,-1.1369e-021,0.12118,1.7504e-005,2652.5,-0.0056096,-0.0017302,-1.2445e-024,1,0.050225,0.050225,-0.025,0
-7.1611,0.29368,0.063371,-6.7913e-022,0.1116,1.6615e-005,2648.6,-0.0052225,-0.001699,-7.4314e-025,1,0.05043,0.05043,-0.025,0
-7.1554,0.27877,0.061345,-2.2115e-022,0.10202,1.5725e-005,2644.8,-0.0048355,-0.0016678,-2.4192e-025,1,0.050635,0.050635,-0.025,0
-7.1491,0.26417,0.059313,0,0.093185,1.4853e-005,2640.4,-0.0044156,-0.001665,0,1,0.05084,0.05084,-0.025,0
-7.1423,0.24987,0.057274,0,0.085034,1.3997e-005,2635.5,-0.0039649,-0.0016885,0,1,0.051045,0.051045,-0.025,0
-7.1355,0.23557,0.055234,0,0.076883,1.3141e-005,2630.6,-0.0035144,-0.0017119,0,1,0.05125,0.05125,-0.025,0
-7.1286,0.22126,0.053193,0,0.068733,1.2285e-005,2625.7,-0.003064,-0.0017354,0,1,0.051455,0.051455,-0.025,0
-7.1218,0.20697,0.051136,1.5725e-022,0.060635,1.1434e-005,2620.8,-0.0026138,-0.0017572,-1.0663e-023,1,0.05166,0.05166,-0.025,0
-7.1123,0.19478,0.048064,1.0198e-020,0.055799,1.0986e-005,2616.1,-0.0021749,-0.0016712,-6.9131e-022,1,0.051865,0.051865,-0.025,0
-7.1028,0.18257,0.04499,2.0241e-020,0.050964,1.0537e-005,2611.4,-0.001736,-0.0015853,-1.3718e-021,1,0.05207,0.05207,-0.025,0
-7.0934,0.17037,0.041916,3.0289e-020,0.046129,1.0089e-005,2606.8,-0.0012972,-0.0014993,-2.0522e-021,1,0.052275,0.052275,-0.025,0
-7.0839,0.15816,0.038841,4.034e-020,0.041294,9.6398e-006,2602.1,-0.00085854,-0.0014134,-2.7324e-021,1,0.05248,0.05248,-0.025,0
-7.0719,0.14942,0.035187,4.5582e-020,0.038833,9.5569e-006,2597,-0.00057728,-0.001291,-3.0866e-021,1,0.052685,0.052685,-0.025,0
-7.0573,0.14447,0.030904,4.559e-020,0.038955,9.8721e-006,2591.3,-0.00046718,-0.0011288,-3.0863e-021,1,0.05289,0.05289,-0.025,0
-7.0427,0.13952,0.02662,4.5598e-020,0.039077,1.0187e-005,2585.7,-0.00035709,-0.0009667,-3.0859e-021,1,0.053095,0.053095,-0.025,0
-7.0281,0.13456,0.022335,4.5606e-020,0.039199,1.0503e-005,2580.1,-0.00024703,-0.00080461,-3.0856e-021,1,0.0533,0.0533,-0.025,0
-7.0135,0.1296,0.018048,4.5614e-020,0.039321,1.0818e-005,2574.5,-0.00013699,-0.00064255,-3.0853e-021,1,0.053505,0.053505,-0.025,0
-6.9932,0.13065,0.012937,3.5736e-020,0.044084,1.203e-005,2571.4,-0.00018319,-0.00050091,-2.4776e-021,1,0.05371,0.05371,-0.025,0
-6.9723,0.13232,0.0077413,2.4843e-020,0.049323,1.3334e-005,2568.5,-0.00024536,-0.00036139,-1.8078e-021,1,0.053915,0.053915,-0.025,0
-6.9514,0.13398,0.0025434,1.3946e-020,0.054561,1.4638e-005,2565.7,-0.00030752,-0.00022191,-1.1382e-021,1,0.05412,0.05412,-0.025,0
-6.9305,0.13565,-0.0026564,3.0445e-021,0.059801,1.5943e-005,2562.8,-0.00036966,-8.2448e-005,-4.6872e-022,1,0.054325,0.054325,-0.025,0
-6.9088,0.13853,-0.0078401,-3.9972e-021,0.065895,1.7357e-005,2561.4,-0.00044082,6.814e-005,-9.208e-024,1,0.05453,0.05453,-0.025,0
-6.8851,0.14425,-0.012984,-2.0139e-021,0.073989,1.9027e-005,2563.4,-0.00053307,0.00024476,-3.9925e-023,1,0.054735,0.054735,-0.025,0
-6.8615,0.14997,-0.01813,-2.992e-023,0.082083,2.0696e-005,2565.4,-0.0006253,0.00042135,-7.0635e-023,1,0.05494,0.05494,-0.025,0
-6.8378,0.15569,-0.023277,1.9548e-021,0.090178,2.2367e-005,2567.4,-0.00071751,0.0005979,-1.0134e-022,1,0.055145,0.055145,-0.025,0
-6.8142,0.16141,-0.028426,3.9402e-021,0.098272,2.4038e-005,2569.3,-0.0008097,0.00077441,-1.3204e-022,1,0.05535,0.05535,-0.025,0
-6.7933,0.16782,-0.031946,5.646e-021,0.10577,2.549e-005,2571.7,-0.00099988,0.00094416,-1.4368e-022,1,0.055555,0.055555,-0.025,0
-6.7739,0.17458,-0.034614,7.2057e-021,0.11296,2.6828e-005,2574.1,-0.0012413,0.0011104,-1.4536e-022,1,0.05576,0.05576,-0.025,0
-6.7545,0.18134,-0.037283,8.7659e-021,0.12015,2.8166e-005,2576.6,-0.0014827,0.0012765,-1.4705e-022,1,0.055965,0.055965,-0.025,0
-6.7351,0.18811,-0.039952,1.0327e-020,0.12734,2.9504e-005,2579.1,-0.001724,0.0014426,-1.4873e-022,1,0.05617,0.05617,-0.025,0
-6.7157,0.19488,-0.042623,1.1888e-020,0.13453,3.0843e-005,2581.6,-0.0019652,0.0016087,-1.5041e-022,1,0.056375,0.056375,-0.025,0
-6.7069,0.1998,-0.043931,1.0014e-020,0.13807,3.1459e-005,2582.6,-0.0023182,0.0015602,-1.209e-022,1,0.05658,0.05658,-0.025,0
-6.6983,0.20468,-0.045209,8.0588e-021,0.14152,3.2057e-005,2583.5,-0.0026738,0.0015067,-9.0679e-023,1,0.056785,0.056785,-0.025,0
-6.6897,0.20957,-0.046486,6.1028e-021,0.14497,3.2656e-005,2584.5,-0.0030293,0.0014532,-6.0458e-023,1,0.05699,0.05699,-0.025,0
-6.6812,0.21445,-0.047765,4.1462e-021,0.14843,3.3255e-005,2585.4,-0.0033847,0.0013997,-3.0245e-023,1,0.057195,0.057195,-0.025,0
-6.6767,0.21819,-0.049004,2.7212e-021,0.15058,3.3442e-005,2586.4,-0.0037021,0.001308,-1.9858e-024,1,0.0574,0.0574,-0.025,0
-6.6837,0.21868,-0.050133,2.8e-021,0.14905,3.2467e-005,2587.5,-0.0039123,0.001108,2.0763e-023,1,0.057605,0.057605,-0.025,0
-6.6908,0.21918,-0.051263,2.8788e-021,0.14753,3.1491e-005,2588.6,-0.0041226,0.00090803,4.3508e-023,1,0.05781,0.05781,-0.025,0
-6.6978,0.21967,-0.052393,2.9577e-021,0.14601,3.0515e-005,2589.7,-0.0043327,0.00070813,6.6248e-023,1,0.058015,0.058015,-0.025,0
-6.7048,0.22017,-0.053524,3.0365e-021,0.14448,2.9539e-005,2590.8,-0.0045429,0.00050827,8.8983e-023,1,0.05822,0.05822,-0.025,0
-6.7228,0.21553,-0.048658,3.0756e-021,0.14357,2.8388e-005,2605.7,-0.0046068,0.00037137,1.0014e-022,1,0.058425,0.058425,-0.025,0
-6.7513,0.20593,-0.038004,3.0761e-021,0.14326,2.7068e-005,2634.1,-0.0045297,0.00029517,1.0013e-022,1,0.05863,0.05863,-0.025,0
-6.7798,0.19633,-0.027347,3.0767e-021,0.14295,2.5748e-005,2662.5,-0.0044526,0.00021898,1.0012e-022,1,0.058835,0.058835,-0.025,0
-6.8084,0.18673,-0.016686,3.0772e-021,0.14264,2.4427e-005,2690.9,-0.0043755,0.00014282,1.0011e-022,1,0.05904,0.05904,-0.025,0
-6.8369,0.17712,-0.0060213,3.0778e-021,0.14233,2.3106e-005,2719.4,-0.0042985,6.6662e-005,1.001e-022,1,0.059245,0.059245,-0.025,0
-6.8876,0.15345,0.010514,2.2035e-021,0.14821,2.284e-005,2772.2,-0.0040957,0.00021344,1.6077e-022,1,0.05945,0.05945,-0.025,0
-6.947,0.12429,0.029339,9.8817e-022,0.15651,2.2985e-005,2834.6,-0.003844,0.000447,2.4508e-022,1,0.059655,0.059655,-0.025,0
-7.0064,0.095127,0.048172,-2.2761e-022,0.16482,2.313e-005,2897,-0.0035923,0.00068052,3.2936e-022,1,0.05986,0.05986,-0.025,0
-7.0658,0.06595,0.067012,-1.4439e-021,0.17312,2.3275e-005,2959.4,-0.0033406,0.00091398,4.1363e-022,1,0.060065,0.060065,-0.025,0
-7.1252,0.036762,0.085858,-2.6605e-021,0.18143,2.342e-005,3021.8,-0.0030891,0.0011474,4.9788e-022,1,0.06027,0.06027,-0.025,0
-7.2243,0.0032512,0.10059,-2.791e-021,0.19126,2.3756e-005,3129.3,-0.00339,0.0011422,5.0683e-022,1,0.060475,0.060475,-0.025,0
-7.3281,-0.030788,0.11484,-2.7915e-021,0.20127,2.4115e-005,3242.1,-0.0037571,0.0011085,5.0678e-022,1,0.06068,0.06068,-0.025,0
-7.432,-0.064841,0.12909,-2.792e-021,0.21128,2.4474e-005,3355,-0.004124,0.0010747,5.0672e-022,1,0.060885,0.060885,-0.025,0
-7.5358,-0.098905,0.14335,-2.7925e-021,0.22129,2.4833e-005,3467.9,-0.0044909,0.001041,5.0667e-022,1,0.06109,0.06109,-0.025,0
-7.6414,-0.13327,0.15758,-2.8339e-021,0.23128,2.5185e-005,3582.4,-0.004842,0.00098065,5.0945e-022,1,0.061295,0.061295,-0.025,0
-7.8058,-0.17746,0.17073,-4.243e-021,0.24016,2.5281e-005,3749.7,-0.0046708,2.8676e-005,6.0716e-022,1,0.0615,0.0615,-0.025,0
-7.9702,-0.22166,0.18388,-5.6526e-021,0.24904,2.5377e-005,3917,-0.0044997,-0.00092308,7.0484e-022,1,0.061705,0.061705,-0.025,0
-8.1346,-0.26588,0.19704,-7.0626e-021,0.25792,2.5473e-005,4084.4,-0.0043285,-0.0018746,8.0251e-022,1,0.06191,0.06191,-0.025,0
-8.299,-0.31011,0.21021,-8.4732e-021,0.2668,2.5569e-005,4251.7,-0.0041574,-0.002826,9.0015e-022,1,0.062115,0.062115,-0.025,0
-8.4727,-0.35623,0.22304,-1.0017e-020,0.27683,2.5772e-005,4419.6,-0.0037728,-0.0038205,9.8535e-022,1,0.06232,0.06232,-0.025,0
-8.7101,-0.41514,0.23359,-1.2471e-020,0.2948,2.671e-005,4591.7,-0.0019218,-0.0051122,9.8525e-022,1,0.062525,0.062525,-0.025,0
-8.9475,-0.47408,0.24414,-1.4927e-020,0.31278,2.7648e-005,4763.8,-7.1114e-005,-0.0064036,9.8514e-022,1,0.06273,0.06273,-0.025,0
-9.1849,-0.53303,0.2547,-1.7383e-020,0.33075,2.8586e-005,4935.9,0.0017792,-0.0076948,9.8504e-022,1,0.062935,0.062935,-0.025,0
-9.4223,-0.59201,0.26526,-1.984e-020,0.34871,2.9525e-005,5108,0.003629,-0.0089857,9.8493e-022,1,0.06314,0.06314,-0.025,0
-9.6727,-0.6499,0.27456,-2.1323e-020,0.36809,3.0569e-005,5271.2,0.005654,-0.010215,9.1889e-022,1,0.063345,0.063345,-0.025,0
-9.9791,-0.70298,0.27838,-1.857e-020,0.39358,3.2069e-005,5396.2,0.0084413,-0.011178,5.6634e-022,1,0.06355,0.06355,-0.025,0
-10.286,-0.75608,0.28221,-1.5815e-020,0.41907,3.357e-005,5521.2,0.011228,-0.012142,2.1387e-022,1,0.063755,0.063755,-0.025,0
-10.592,-0.8092,0.28604,-1.306e-020,0.44455,3.5072e-005,5646.2,0.014014,-0.013104,-1.3853e-022,1,0.06396,0.06396,-0.025,0
-10.898,-0.86234,0.28987,-1.0303e-020,0.47004,3.6573e-005,5771.2,0.0168,-0.014067,-4.9086e-022,1,0.064165,0.064165,-0.025,0
-11.215,-0.91433,0.29254,-7.6164e-021,0.49475,3.8072e-005,5885.5,0.019695,-0.014925,-7.696e-022,1,0.06437,0.06437,-0.025,0
-11.569,-0.96194,0.29084,-5.1984e-021,0.51651,3.9556e-005,5959.6,0.02301,-0.015384,-7.6952e-022,1,0.064575,0.064575,-0.025,0
-11.922,-1.0096,0.28914,-2.7796e-021,0.53827,4.104e-005,6033.7,0.026325,-0.015843,-7.6944e-022,1,0.06478,0.06478,-0.025,0
-12.276,-1.0572,0.28744,-3.5988e-022,0.56003,4.2525e-005,6107.8,0.029639,-0.016302,-7.6935e-022,1,0.064985,0.064985,-0.025,0
-12.63,-1.1049,0.28574,2.0607e-021,0.58179,4.401e-005,6181.9,0.032952,-0.016761,-7.6927e-022,1,0.06519,0.06519,-0.025,0
-12.988,-1.1515,0.28346,3.8664e-021,0.60228,4.5428e-005,6251.1,0.036268,-0.017136,-7.4006e-022,1,0.065395,0.065395,-0.025,0
-13.362,-1.1935,0.27875,3.0722e-021,0.61747,4.6563e-005,6299.8,0.039601,-0.017156,-5.8787e-022,1,0.0656,0.0656,-0.025,0
-13.736,-1.2355,0.27404,2.2776e-021,0.63265,4.7698e-005,6348.6,0.042933,-0.017176,-4.357e-022,1,0.065805,0.065805,-0.025,0
-14.11,-1.2776,0.26932,1.4828e-021,0.64783,4.8834e-005,6397.3,0.046264,-0.017196,-2.8358e-022,1,0.06601,0.06601,-0.025,0
-14.485,-1.3197,0.2646,6.8773e-022,0.66301,4.997e-005,6446,0.049595,-0.017216,-1.3148e-022,1,0.066215,0.066215,-0.025,0
-14.859,-1.361,0.25972,0,0.67779,5.1131e-005,6491.4,0.052903,-0.017206,0,1,0.06642,0.06642,-0.025,0
-15.231,-1.3975,0.25381,0,0.69003,5.2454e-005,6515.5,0.056071,-0.017001,0,1,0.066625,0.066625,-0.025,0
-15.603,-1.4341,0.2479,0,0.70226,5.3778e-005,6539.5,0.059238,-0.016796,0,1,0.06683,0.06683,-0.025,0
-15.975,-1.4707,0.24198,0,0.7145,5.5102e-005,6563.5,0.062405,-0.016591,0,1,0.067035,0.067035,-0.025,0
-16.347,-1.5072,0.23606,0,0.72674,5.6426e-005,6587.5,0.065571,-0.016387,0,1,0.06724,0.06724,-0.025,0
-16.718,-1.5436,0.23013,8.2373e-024,0.7389,5.7749e-005,6611.3,0.068726,-0.016178,-2.1192e-024,1,0.067445,0.067445,-0.025,0
-17.072,-1.575,0.22408,2.1469e-022,0.74919,5.9014e-005,6630.6,0.071635,-0.015865,-5.5217e-023,1,0.06765,0.06765,-0.025,0
-17.427,-1.6063,0.21802,4.2122e-022,0.75948,6.0279e-005,6649.8,0.074543,-0.015553,-1.083e-022,1,0.067855,0.067855,-0.025,0
-17.781,-1.6377,0.21196,6.2783e-022,0.76977,6.1545e-005,6669.1,0.077451,-0.015241,-1.6138e-022,1,0.06806,0.06806,-0.025,0
-18.136,-1.6691,0.20589,8.345e-022,0.78007,6.2811e-005,6688.3,0.080358,-0.014929,-2.1444e-022,1,0.068265,0.068265,-0.025,0
-18.49,-1.7005,0.19983,1.0413e-021,0.79036,6.4078e-005,6707.6,0.083264,-0.014616,-2.675e-022,1,0.06847,0.06847,-0.025,0
-18.821,-1.7276,0.19411,1.0611e-021,0.79907,6.5307e-005,6725,0.085872,-0.014265,-2.7252e-022,1,0.068675,0.068675,-0.025,0
-19.148,-1.7542,0.18843,1.0613e-021,0.80761,6.6533e-005,6742.2,0.088449,-0.01391,-2.7249e-022,1,0.06888,0.06888,-0.025,0
-19.476,-1.7809,0.18275,1.0615e-021,0.81615,6.776e-005,6759.4,0.091025,-0.013555,-2.7246e-022,1,0.069085,0.069085,-0.025,0
-19.804,-1.8076,0.17706,1.0617e-021,0.82469,6.8987e-005,6776.6,0.093601,-0.0132,-2.7243e-022,1,0.06929,0.06929,-0.025,0
-20.132,-1.8343,0.17137,1.0619e-021,0.83323,7.0214e-005,6793.8,0.096176,-0.012844,-2.724e-022,1,0.069495,0.069495,-0.025,0
-20.436,-1.8581,0.16616,6.6037e-022,0.8408,7.1376e-005,6808.4,0.098505,-0.012496,-1.3417e-022,1,0.0697,0.0697,-0.025,0
-20.732,-1.8807,0.16112,1.0999e-022,0.84801,7.2514e-005,6821.9,0.10074,-0.012151,5.5171e-023,1,0.069905,0.069905,-0.025,0
-21.029,-1.9034,0.15608,-4.406e-022,0.85522,7.3652e-005,6835.4,0.10298,-0.011806,2.4448e-022,1,0.07011,0.07011,-0.025,0
