0.0762 	-0.0254 	5.42101e-20 	0 	0 	0
0.0762 	-0.0243386 	5.42101e-20 	-2.64144 	0.00546848 	7.05197e-21
0.0762 	-0.0232772 	1.0842e-19 	-2.49651 	0.00804492 	6.27056e-21
0.0762 	-0.0222158 	1.0842e-19 	-2.31859 	0.0090099 	-4.36461e-20
0.0762 	-0.0211544 	1.0842e-19 	-2.13844 	0.00982316 	-2.46952e-20
0.0762 	-0.020093 	1.0842e-19 	-1.9537 	0.00980274 	7.61437e-20
0.0762 	-0.0190316 	1.0842e-19 	-1.76163 	0.00883034 	-4.20058e-20
0.0762 	-0.0179701 	1.0842e-19 	-1.55992 	0.00671849 	6.97102e-21
0.0762 	-0.0169087 	1.0842e-19 	-1.3465 	0.00324789 	-5.6041e-20
0.0762 	-0.0158473 	5.42101e-20 	-1.11933 	-0.00182241 	-1.01342e-19
0.0762 	-0.0147859 	5.42101e-20 	-0.876209 	-0.00874777 	9.65886e-23
0.0762 	-0.0137245 	8.13152e-20 	-0.614664 	-0.0177923 	1.19197e-19
0.0762 	-0.0126631 	1.35525e-19 	-0.331752 	-0.0292183 	9.8061e-20
0.0762 	-0.0116017 	1.35525e-19 	-0.0239167 	-0.0431829 	-1.47627e-19
0.0762 	-0.0105403 	1.35525e-19 	0.316012 	-0.0599491 	2.41157e-21
0.0762 	-0.00947888 	1.35525e-19 	0.703487 	-0.0799803 	-4.77652e-21
0.0762 	-0.00841748 	1.35525e-19 	1.15758 	-0.103566 	4.1511e-21
0.0762 	-0.00735607 	1.89735e-19 	1.6876 	-0.130144 	1.0171e-19
0.0762 	-0.00629466 	1.89735e-19 	2.26768 	-0.157557 	-1.5762e-19
0.0762 	-0.00545097 	1.6263e-19 	2.79259 	-0.181221 	9.10078e-20
0.0762 	-0.00465081 	1.6263e-19 	3.28865 	-0.203319 	1.42006e-19
0.0762 	-0.00389057 	1.6263e-19 	3.76052 	-0.22428 	-4.7337e-20
0.0762 	-0.00316694 	1.0842e-19 	4.21415 	-0.243238 	1.93376e-22
0.0762 	-0.00247689 	1.0842e-19 	4.66401 	-0.259464 	-1.04254e-19
0.0762 	-0.00181761 	8.13152e-20 	5.11703 	-0.272333 	3.3423e-20
0.0762 	-0.00118657 	8.13152e-20 	5.57222 	-0.281571 	6.0131e-20
0.0762 	-0.000581417 	5.42101e-20 	6.02763 	-0.287495 	-3.11853e-20
0.0762 	0 	8.13152e-20 	6.47724 	-0.29031 	1.69109e-20
0.0762 	0.000530507 	5.42101e-20 	6.91417 	-0.290297 	3.34967e-20
0.0762 	0.00108426 	5.42101e-20 	7.3704 	-0.287501 	-1.83176e-20
0.0762 	0.00166366 	8.13152e-20 	7.85621 	-0.281489 	-8.76832e-20
0.0762 	0.00227133 	8.13152e-20 	8.3687 	-0.271785 	-1.51347e-19
0.0762 	0.00291019 	8.13152e-20 	8.89672 	-0.258035 	5.76644e-20
0.0762 	0.00358346 	5.42101e-20 	9.40433 	-0.240489 	1.66121e-19
0.0762 	0.00429466 	5.42101e-20 	9.79957 	-0.22263 	0
0.0762 	0.00495729 	0 	10.0064 	-0.20969 	2.67915e-19
0.0762 	0.00566663 	0 	10.0854 	-0.20085 	3.14646e-19
0.0762 	0.00643045 	0 	10.1094 	-0.193588 	-2.8156e-19
0.0762 	0.00725782 	-5.42101e-20 	10.1143 	-0.186599 	-2.85558e-19
0.0762 	0.00815933 	-5.42101e-20 	10.1121 	-0.179408 	8.06203e-20
0.0762 	0.00914732 	-5.42101e-20 	10.1067 	-0.171771 	0
0.0762 	0.0102362 	-1.0842e-19 	10.0999 	-0.163516 	1.75753e-19
0.0762 	0.0114428 	-1.0842e-19 	10.093 	-0.154481 	-1.3182e-19
0.0762 	0.0127866 	-1.0842e-19 	10.0868 	-0.144502 	-2.02967e-19
0.0762 	0.0142906 	-1.0842e-19 	10.0824 	-0.133481 	3.36859e-20
0.0762 	0.0158499 	-1.0842e-19 	10.0804 	-0.122162 	-3.4348e-20
0.0762 	0.0172392 	-1.0842e-19 	10.0804 	-0.11192 	1.41457e-19
0.0762 	0.0184768 	-5.42101e-20 	10.081 	-0.102721 	9.41125e-20
0.0762 	0.0195795 	-8.13152e-20 	10.0799 	-0.0943464 	-6.05137e-21
0.0762 	0.0205618 	-2.71051e-20 	10.0733 	-0.0865464 	-3.75463e-20
0.0762 	0.021437 	2.71051e-20 	10.0518 	-0.0789821 	-2.58814e-20
0.0762 	0.0222166 	2.71051e-20 	9.99009 	-0.0710549 	3.55232e-20
0.0762 	0.0229113 	2.71051e-20 	9.82301 	-0.0612417 	6.65728e-21
0.0762 	0.0235301 	2.71051e-20 	9.45455 	-0.0480925 	-3.01437e-20
0.0762 	0.0240814 	2.71051e-20 	8.84453 	-0.0328246 	1.78818e-20
0.0762 	0.0245726 	0 	7.9885 	-0.0189796 	0
0.0762 	0.0250102 	2.71051e-20 	6.53455 	-0.00725303 	0
0.0762 	0.0254 	2.03288e-20 	0 	0 	0
0.0762 	0.0254 	-7.45389e-20 	0 	0 	0
