0.0762 	-0.0254 	5.42101e-20 	-11.0602 	0.520293 	6.14251e-06
0.0762 	-0.0243386 	5.42101e-20 	-11.0597 	0.796964 	0.000262342
0.0762 	-0.0232772 	1.0842e-19 	-11.0579 	1.35414 	0.000758993
0.0762 	-0.0222158 	1.0842e-19 	-11.0569 	1.87023 	0.00130987
0.0762 	-0.0211544 	1.0842e-19 	-11.0643 	2.32069 	0.0018186
0.0762 	-0.020093 	1.0842e-19 	-11.0768 	2.7279 	0.00227207
0.0762 	-0.0190316 	1.0842e-19 	-11.0924 	3.09696 	0.00267102
0.0762 	-0.0179701 	1.0842e-19 	-11.1092 	3.42688 	0.00300941
0.0762 	-0.0169087 	1.0842e-19 	-11.1259 	3.71727 	0.00329415
0.0762 	-0.0158473 	5.42101e-20 	-11.1426 	3.96788 	0.00353108
0.0762 	-0.0147859 	5.42101e-20 	-11.1595 	4.17935 	0.00372302
0.0762 	-0.0137245 	8.13152e-20 	-11.1759 	4.35387 	0.00384983
0.0762 	-0.0126631 	1.35525e-19 	-11.189 	4.49537 	0.0038928
0.0762 	-0.0116017 	1.35525e-19 	-11.1952 	4.60828 	0.00387156
0.0762 	-0.0105403 	1.35525e-19 	-11.1922 	4.69714 	0.00379916
0.0762 	-0.00947888 	1.35525e-19 	-11.1781 	4.76702 	0.00366815
0.0762 	-0.00841748 	1.35525e-19 	-11.1511 	4.82266 	0.00347835
0.0762 	-0.00735607 	1.89735e-19 	-11.1101 	4.86711 	0.00324577
0.0762 	-0.00629466 	1.89735e-19 	-11.0575 	4.89922 	0.0030102
0.0762 	-0.00545097 	1.6263e-19 	-11.0051 	4.91495 	0.00283174
0.0762 	-0.00465081 	1.6263e-19 	-10.9527 	4.9161 	0.0027043
0.0762 	-0.00389057 	1.6263e-19 	-10.9021 	4.90147 	0.00262713
0.0762 	-0.00316694 	1.0842e-19 	-10.8564 	4.87007 	0.00260189
0.0762 	-0.00247689 	1.0842e-19 	-10.8172 	4.82228 	0.00262873
0.0762 	-0.00181761 	8.13152e-20 	-10.7837 	4.76029 	0.0026993
0.0762 	-0.00118657 	8.13152e-20 	-10.7499 	4.68685 	0.00276622
0.0762 	-0.000581417 	5.42101e-20 	-10.7061 	4.60072 	0.00273005
0.0762 	0 	8.13152e-20 	-10.6498 	4.49901 	0.00261086
0.0762 	0.000530507 	5.42101e-20 	-10.5885 	4.38111 	0.00248767
0.0762 	0.00108426 	5.42101e-20 	-10.5245 	4.23362 	0.00235095
0.0762 	0.00166366 	8.13152e-20 	-10.4578 	4.04315 	0.00219569
0.0762 	0.00227133 	8.13152e-20 	-10.3875 	3.79682 	0.00201933
0.0762 	0.00291019 	8.13152e-20 	-10.3132 	3.48074 	0.0018189
0.0762 	0.00358346 	5.42101e-20 	-10.2348 	3.08174 	0.00159179
0.0762 	0.00429466 	5.42101e-20 	-10.1546 	2.60225 	0.00134186
0.0762 	0.00495729 	0 	-10.0776 	2.08429 	0.00108935
0.0762 	0.00566663 	0 	-9.99745 	1.52293 	0.000830238
0.0762 	0.00643045 	0 	-9.9113 	0.968618 	0.00059043
0.0762 	0.00725782 	-5.42101e-20 	-9.81979 	0.557642 	0.000448267
0.0762 	0.00815933 	-5.42101e-20 	-9.7247 	0.363769 	0.000468942
0.0762 	0.00914732 	-5.42101e-20 	-9.62755 	0.304216 	0.000598641
0.0762 	0.0102362 	-1.0842e-19 	-9.52906 	0.289608 	0.000727823
0.0762 	0.0114428 	-1.0842e-19 	-9.42943 	0.286403 	0.000799381
0.0762 	0.0127866 	-1.0842e-19 	-9.32966 	0.284345 	0.000820202
0.0762 	0.0142906 	-1.0842e-19 	-9.23202 	0.282149 	0.000821012
0.0762 	0.0158499 	-1.0842e-19 	-9.14491 	0.279903 	0.000815212
0.0762 	0.0172392 	-1.0842e-19 	-9.0772 	0.277409 	0.00080144
0.0762 	0.0184768 	-5.42101e-20 	-9.02528 	0.273965 	0.000770306
0.0762 	0.0195795 	-8.13152e-20 	-8.98539 	0.269063 	0.00071005
0.0762 	0.0205618 	-2.71051e-20 	-8.95478 	0.262921 	0.000613535
0.0762 	0.021437 	2.71051e-20 	-8.93142 	0.25787 	0.000485129
0.0762 	0.0222166 	2.71051e-20 	-8.9139 	0.261705 	0.000343154
0.0762 	0.0229113 	2.71051e-20 	-8.9012 	0.294097 	0.000221996
0.0762 	0.0235301 	2.71051e-20 	-8.89253 	0.392195 	0.000154125
0.0762 	0.0240814 	2.71051e-20 	-8.8882 	0.598943 	0.000133141
0.0762 	0.0245726 	0 	-8.88714 	0.914576 	0.000115034
0.0762 	0.0250102 	2.71051e-20 	-8.88691 	1.2591 	6.21214e-05
0.0762 	0.0254 	2.03288e-20 	-8.88679 	1.41911 	8.69749e-07
0.0762 	0.0254 	-7.45389e-20 	-8.88679 	1.41911 	8.69749e-07
