0.0762 	-0.0254 	5.42101e-20 	6.01215 	0
0.0762 	-0.0243386 	5.42101e-20 	5.98331 	0.000234873
0.0762 	-0.0232772 	1.0842e-19 	5.92031 	0.000625745
0.0762 	-0.0222158 	1.0842e-19 	5.84234 	0.00109096
0.0762 	-0.0211544 	1.0842e-19 	5.75537 	0.00160971
0.0762 	-0.020093 	1.0842e-19 	5.66149 	0.00216748
0.0762 	-0.0190316 	1.0842e-19 	5.56293 	0.00275291
0.0762 	-0.0179701 	1.0842e-19 	5.46275 	0.00334908
0.0762 	-0.0169087 	1.0842e-19 	5.36523 	0.00392548
0.0762 	-0.0158473 	5.42101e-20 	5.27442 	0.00445237
0.0762 	-0.0147859 	5.42101e-20 	5.19223 	0.00491665
0.0762 	-0.0137245 	8.13152e-20 	5.11862 	0.0053173
0.0762 	-0.0126631 	1.35525e-19 	5.05277 	0.00565775
0.0762 	-0.0116017 	1.35525e-19 	4.99377 	0.00594233
0.0762 	-0.0105403 	1.35525e-19 	4.94069 	0.00617505
0.0762 	-0.00947888 	1.35525e-19 	4.89266 	0.00635945
0.0762 	-0.00841748 	1.35525e-19 	4.84882 	0.00649861
0.0762 	-0.00735607 	1.89735e-19 	4.8085 	0.00659522
0.0762 	-0.00629466 	1.89735e-19 	4.77195 	0.00665043
0.0762 	-0.00545097 	1.6263e-19 	4.74249 	0.00666916
0.0762 	-0.00465081 	1.6263e-19 	4.7159 	0.00666546
0.0762 	-0.00389057 	1.6263e-19 	4.69089 	0.00664393
0.0762 	-0.00316694 	1.0842e-19 	4.66707 	0.00660773
0.0762 	-0.00247689 	1.0842e-19 	4.64414 	0.00655949
0.0762 	-0.00181761 	8.13152e-20 	4.62187 	0.00650136
0.0762 	-0.00118657 	8.13152e-20 	4.60007 	0.00643508
0.0762 	-0.000581417 	5.42101e-20 	4.57863 	0.00636207
0.0762 	0 	8.13152e-20 	4.55764 	0.0062842
0.0762 	0.000530507 	5.42101e-20 	4.53726 	0.00620353
0.0762 	0.00108426 	5.42101e-20 	4.51586 	0.00611436
0.0762 	0.00166366 	8.13152e-20 	4.49277 	0.00601387
0.0762 	0.00227133 	8.13152e-20 	4.46776 	0.0059009
0.0762 	0.00291019 	8.13152e-20 	4.44058 	0.00577411
0.0762 	0.00358346 	5.42101e-20 	4.41095 	0.00563196
0.0762 	0.00429466 	5.42101e-20 	4.37925 	0.00547608
0.0762 	0.00495729 	0 	4.34741 	0.00531591
0.0762 	0.00566663 	0 	4.31325 	0.00513961
0.0762 	0.00643045 	0 	4.27559 	0.00494012
0.0762 	0.00725782 	-5.42101e-20 	4.23393 	0.00471289
0.0762 	0.00815933 	-5.42101e-20 	4.1878 	0.00445214
0.0762 	0.00914732 	-5.42101e-20 	4.1367 	0.00415046
0.0762 	0.0102362 	-1.0842e-19 	4.08016 	0.0037984
0.0762 	0.0114428 	-1.0842e-19 	4.01812 	0.00338563
0.0762 	0.0127866 	-1.0842e-19 	3.95186 	0.00291735
0.0762 	0.0142906 	-1.0842e-19 	3.88454 	0.00242677
0.0762 	0.0158499 	-1.0842e-19 	3.82377 	0.00196975
0.0762 	0.0172392 	-1.0842e-19 	3.77649 	0.00159239
0.0762 	0.0184768 	-5.42101e-20 	3.74001 	0.00128083
0.0762 	0.0195795 	-8.13152e-20 	3.71162 	0.00102105
0.0762 	0.0205618 	-2.71051e-20 	3.68929 	0.000803427
0.0762 	0.021437 	2.71051e-20 	3.67173 	0.000622707
0.0762 	0.0222166 	2.71051e-20 	3.65801 	0.000481622
0.0762 	0.0229113 	2.71051e-20 	3.64703 	0.000378935
0.0762 	0.0235301 	2.71051e-20 	3.63718 	0.000298862
0.0762 	0.0240814 	2.71051e-20 	3.62794 	0.000226717
0.0762 	0.0245726 	0 	3.61874 	0.00015571
0.0762 	0.0250102 	2.71051e-20 	3.60918 	6.52184e-05
0.0762 	0.0254 	2.03288e-20 	3.60448 	0
0.0762 	0.0254 	-7.45389e-20 	3.60448 	0
