0.0762 	-0.0254 	5.42101e-20 	0 	0 	0
0.0762 	-0.0243386 	5.42101e-20 	-2.50567 	0.00284566 	7.59234e-21
0.0762 	-0.0232772 	1.0842e-19 	-2.39017 	0.00376071 	3.9357e-21
0.0762 	-0.0222158 	1.0842e-19 	-2.24109 	0.0028201 	-3.09133e-20
0.0762 	-0.0211544 	1.0842e-19 	-2.0797 	0.00115098 	-1.66117e-20
0.0762 	-0.020093 	1.0842e-19 	-1.90499 	-0.00167523 	5.58803e-20
0.0762 	-0.0190316 	1.0842e-19 	-1.71581 	-0.00580822 	-3.28823e-20
0.0762 	-0.0179701 	1.0842e-19 	-1.51113 	-0.0114371 	6.69318e-21
0.0762 	-0.0169087 	1.0842e-19 	-1.28998 	-0.0187749 	-4.49762e-20
0.0762 	-0.0158473 	5.42101e-20 	-1.05126 	-0.0280434 	-7.97219e-20
0.0762 	-0.0147859 	5.42101e-20 	-0.793639 	-0.0394628 	-9.20485e-23
0.0762 	-0.0137245 	8.13152e-20 	-0.515495 	-0.0532397 	9.49491e-20
0.0762 	-0.0126631 	1.35525e-19 	-0.214776 	-0.069551 	7.85293e-20
0.0762 	-0.0116017 	1.35525e-19 	0.111101 	-0.088525 	-1.15655e-19
0.0762 	-0.0105403 	1.35525e-19 	0.465358 	-0.110217 	-6.98561e-22
0.0762 	-0.00947888 	1.35525e-19 	0.851958 	-0.134568 	7.93557e-22
0.0762 	-0.00841748 	1.35525e-19 	1.27567 	-0.161363 	-1.15721e-22
0.0762 	-0.00735607 	1.89735e-19 	1.74207 	-0.190168 	6.8325e-20
0.0762 	-0.00629466 	1.89735e-19 	2.24136 	-0.219329 	-1.06993e-19
0.0762 	-0.00545097 	1.6263e-19 	2.70221 	-0.24414 	7.18883e-20
0.0762 	-0.00465081 	1.6263e-19 	3.16288 	-0.266517 	9.69345e-20
0.0762 	-0.00389057 	1.6263e-19 	3.63453 	-0.286712 	-3.51419e-20
0.0762 	-0.00316694 	1.0842e-19 	4.11556 	-0.30435 	-7.9984e-22
0.0762 	-0.00247689 	1.0842e-19 	4.60388 	-0.319137 	-8.8546e-20
0.0762 	-0.00181761 	8.13152e-20 	5.09702 	-0.330884 	2.91048e-20
0.0762 	-0.00118657 	8.13152e-20 	5.59223 	-0.3395 	5.13411e-20
0.0762 	-0.000581417 	5.42101e-20 	6.08665 	-0.344976 	-2.68927e-20
0.0762 	0 	8.13152e-20 	6.57257 	-0.347369 	1.46481e-20
0.0762 	0.000530507 	5.42101e-20 	7.04103 	-0.346898 	2.89507e-20
0.0762 	0.00108426 	5.42101e-20 	7.52381 	-0.34355 	-1.57533e-20
0.0762 	0.00166366 	8.13152e-20 	8.02695 	-0.336901 	-7.53014e-20
0.0762 	0.00227133 	8.13152e-20 	8.53884 	-0.326606 	-1.27227e-19
0.0762 	0.00291019 	8.13152e-20 	9.03431 	-0.312729 	4.59708e-20
0.0762 	0.00358346 	5.42101e-20 	9.46656 	-0.296288 	1.36176e-19
0.0762 	0.00429466 	5.42101e-20 	9.77125 	-0.280277 	0
0.0762 	0.00495729 	0 	9.92525 	-0.267874 	2.11106e-19
0.0762 	0.00566663 	0 	9.99014 	-0.257869 	2.47024e-19
0.0762 	0.00643045 	0 	10.0138 	-0.248717 	-2.28874e-19
0.0762 	0.00725782 	-5.42101e-20 	10.0205 	-0.239557 	-2.30616e-19
0.0762 	0.00815933 	-5.42101e-20 	10.0195 	-0.229978 	6.50311e-20
0.0762 	0.00914732 	-5.42101e-20 	10.0147 	-0.219733 	0
0.0762 	0.0102362 	-1.0842e-19 	10.0081 	-0.208611 	1.43444e-19
0.0762 	0.0114428 	-1.0842e-19 	10.0008 	-0.196406 	-1.07006e-19
0.0762 	0.0127866 	-1.0842e-19 	9.9936 	-0.1829 	-1.65515e-19
0.0762 	0.0142906 	-1.0842e-19 	9.9869 	-0.167964 	2.77636e-20
0.0762 	0.0158499 	-1.0842e-19 	9.98078 	-0.152576 	-2.77204e-20
0.0762 	0.0172392 	-1.0842e-19 	9.97428 	-0.138549 	1.14927e-19
0.0762 	0.0184768 	-5.42101e-20 	9.96465 	-0.125818 	7.66032e-20
0.0762 	0.0195795 	-8.13152e-20 	9.94757 	-0.114086 	-4.95954e-21
0.0762 	0.0205618 	-2.71051e-20 	9.91541 	-0.103005 	-3.05524e-20
0.0762 	0.021437 	2.71051e-20 	9.85331 	-0.0920838 	-2.06835e-20
0.0762 	0.0222166 	2.71051e-20 	9.7339 	-0.0805758 	2.74565e-20
0.0762 	0.0229113 	2.71051e-20 	9.51934 	-0.0676797 	6.36626e-21
0.0762 	0.0235301 	2.71051e-20 	9.18089 	-0.0532903 	-2.34797e-20
0.0762 	0.0240814 	2.71051e-20 	8.71592 	-0.0383813 	1.31498e-20
0.0762 	0.0245726 	0 	8.12746 	-0.0237295 	0
0.0762 	0.0250102 	2.71051e-20 	7.25099 	-0.0121422 	0
0.0762 	0.0254 	2.03288e-20 	0 	0 	0
0.0762 	0.0254 	-7.45389e-20 	0 	0 	0
