"p","U:0","U:1","U:2","k","nut","omega","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-9.6231,-0.64601,0.034903,0,0.16929,4.1279e-005,2907.8,0.019134,-0.0013902,0,1,0.033825,0.033825,-0.025,0
-9.6367,-0.65088,0.03397,0,0.17068,4.1899e-005,2896,0.019337,-0.0013508,0,1,0.03403,0.03403,-0.025,0
-9.6502,-0.65575,0.033037,0,0.17206,4.2519e-005,2884.2,0.01954,-0.0013113,0,1,0.034235,0.034235,-0.025,0
-9.6638,-0.66063,0.032103,0,0.17345,4.314e-005,2872.3,0.019743,-0.0012719,0,1,0.03444,0.03444,-0.025,0
-9.6763,-0.66517,0.031207,-5.2493e-022,0.17468,4.3742e-005,2865.6,0.019956,-0.0012324,1.1545e-022,1,0.034645,0.034645,-0.025,0
-9.6884,-0.66961,0.030322,-1.2297e-021,0.17586,4.4337e-005,2860.5,0.020172,-0.0011928,2.7039e-022,1,0.03485,0.03485,-0.025,0
-9.7005,-0.67404,0.029438,-1.9347e-021,0.17705,4.4933e-005,2855.5,0.020388,-0.0011533,4.253e-022,1,0.035055,0.035055,-0.025,0
-9.7127,-0.67848,0.028553,-2.64e-021,0.17823,4.5528e-005,2850.4,0.020604,-0.0011137,5.8018e-022,1,0.03526,0.03526,-0.025,0
-9.7236,-0.68258,0.027812,3.498e-023,0.18038,4.6115e-005,2859.9,0.020864,-0.0010851,6.019e-022,1,0.035465,0.035465,-0.025,0
-9.7343,-0.68663,0.027094,3.2641e-021,0.1827,4.67e-005,2871.8,0.021131,-0.0010584,6.0184e-022,1,0.03567,0.03567,-0.025,0
-9.745,-0.69068,0.026376,6.4944e-021,0.18501,4.7285e-005,2883.7,0.021398,-0.0010317,6.0177e-022,1,0.035875,0.035875,-0.025,0
-9.7558,-0.69474,0.025658,9.7257e-021,0.18733,4.7871e-005,2895.6,0.021665,-0.0010049,6.0171e-022,1,0.03608,0.03608,-0.025,0
-9.7652,-0.69848,0.025121,1.117e-020,0.18917,4.8357e-005,2910.8,0.021896,-0.00098797,3.1643e-022,1,0.036285,0.036285,-0.025,0
-9.7746,-0.7022,0.024594,1.2508e-020,0.19099,4.8838e-005,2926.2,0.022126,-0.00097163,1.4156e-023,1,0.03649,0.03649,-0.025,0
-9.784,-0.70593,0.024067,1.3846e-020,0.1928,4.9319e-005,2941.6,0.022355,-0.00095528,-2.8806e-022,1,0.036695,0.036695,-0.025,0
-9.7934,-0.70965,0.02354,1.5185e-020,0.19462,4.98e-005,2957,0.022584,-0.00093894,-5.9022e-022,1,0.0369,0.0369,-0.025,0
-9.8015,-0.71311,0.023072,1.2017e-020,0.19624,5.0263e-005,2967.7,0.022794,-0.00092287,-5.9098e-022,1,0.037105,0.037105,-0.025,0
-9.8097,-0.71657,0.022604,8.8351e-021,0.19787,5.0726e-005,2978.4,0.023004,-0.0009068,-5.9092e-022,1,0.03731,0.03731,-0.025,0
-9.8178,-0.72003,0.022136,5.6522e-021,0.19949,5.119e-005,2989.1,0.023214,-0.00089074,-5.9086e-022,1,0.037515,0.037515,-0.025,0
-9.8259,-0.72348,0.021668,2.5815e-021,0.20111,5.1653e-005,2999.7,0.023424,-0.00087467,-5.8781e-022,1,0.03772,0.03772,-0.025,0
-9.8328,-0.72671,0.021241,4.9821e-021,0.20277,5.2095e-005,3010.5,0.023627,-0.00085823,-4.4035e-022,1,0.037925,0.037925,-0.025,0
-9.8397,-0.72993,0.020813,7.3835e-021,0.20442,5.2537e-005,3021.2,0.02383,-0.00084181,-2.9293e-022,1,0.03813,0.03813,-0.025,0
-9.8466,-0.73316,0.020386,9.7858e-021,0.20607,5.2979e-005,3032,0.024033,-0.00082538,-1.4554e-022,1,0.038335,0.038335,-0.025,0
-9.8536,-0.73638,0.019958,1.2115e-020,0.20772,5.342e-005,3042.7,0.024236,-0.00080899,1.7783e-024,1,0.03854,0.03854,-0.025,0
-9.8594,-0.7394,0.019599,8.5662e-021,0.20928,5.3836e-005,3053,0.024424,-0.00079513,1.4525e-022,1,0.038745,0.038745,-0.025,0
-9.8652,-0.74242,0.019239,5.0161e-021,0.21083,5.4253e-005,3063.2,0.024612,-0.00078127,2.8869e-022,1,0.03895,0.03895,-0.025,0
-9.871,-0.74544,0.018879,1.4647e-021,0.21239,5.4669e-005,3073.5,0.0248,-0.00076741,4.321e-022,1,0.039155,0.039155,-0.025,0
-9.8768,-0.74846,0.018519,-2.088e-021,0.21395,5.5085e-005,3083.7,0.024988,-0.00075356,5.7549e-022,1,0.03936,0.03936,-0.025,0
-9.8816,-0.7513,0.01821,-5.0932e-021,0.21546,5.5484e-005,3093.3,0.025167,-0.0007416,5.7925e-022,1,0.039565,0.039565,-0.025,0
-9.8864,-0.75415,0.017902,-8.0844e-021,0.21698,5.5882e-005,3102.9,0.025345,-0.0007297,5.7919e-022,1,0.03977,0.03977,-0.025,0
-9.8912,-0.75699,0.017593,-1.1077e-020,0.2185,5.628e-005,3112.4,0.025524,-0.0007178,5.7913e-022,1,0.039975,0.039975,-0.025,0
-9.8959,-0.75984,0.017285,-1.407e-020,0.22001,5.6679e-005,3122,0.025703,-0.0007059,5.7908e-022,1,0.04018,0.04018,-0.025,0
-9.8999,-0.76254,0.017016,-1.0708e-020,0.22151,5.7062e-005,3131.5,0.025875,-0.00069552,3.2532e-022,1,0.040385,0.040385,-0.025,0
-9.9037,-0.76523,0.01675,-6.6607e-021,0.223,5.7444e-005,3141,0.026047,-0.00068529,4.433e-023,1,0.04059,0.04059,-0.025,0
-9.9075,-0.76792,0.016485,-2.6121e-021,0.2245,5.7825e-005,3150.5,0.026218,-0.00067507,-2.366e-022,1,0.040795,0.040795,-0.025,0
-9.9113,-0.77061,0.01622,1.4379e-021,0.226,5.8207e-005,3160,0.02639,-0.00066485,-5.1748e-022,1,0.041,0.041,-0.025,0
-9.9145,-0.77319,0.015984,2.2451e-021,0.22746,5.8577e-005,3169.2,0.026555,-0.00065578,-5.7337e-022,1,0.041205,0.041205,-0.025,0
-9.9174,-0.77574,0.015755,2.2455e-021,0.22891,5.8943e-005,3178.4,0.026718,-0.00064699,-5.7331e-022,1,0.04141,0.04141,-0.025,0
-9.9203,-0.77829,0.015526,2.2459e-021,0.23037,5.9309e-005,3187.5,0.026882,-0.0006382,-5.7325e-022,1,0.041615,0.041615,-0.025,0
-9.9233,-0.78085,0.015297,2.2463e-021,0.23182,5.9675e-005,3196.6,0.027045,-0.00062942,-5.7319e-022,1,0.04182,0.04182,-0.025,0
-9.9257,-0.78332,0.015088,1.8871e-021,0.23326,6.0033e-005,3205.6,0.027205,-0.00062142,-4.814e-022,1,0.042025,0.042025,-0.025,0
-9.9278,-0.78575,0.014888,1.3481e-021,0.2347,6.0387e-005,3214.6,0.027363,-0.00061381,-3.438e-022,1,0.04223,0.04223,-0.025,0
-9.9299,-0.78819,0.014689,8.0884e-022,0.23614,6.0741e-005,3223.6,0.027521,-0.0006062,-2.0622e-022,1,0.042435,0.042435,-0.025,0
-9.932,-0.79062,0.014489,2.6941e-022,0.23757,6.1095e-005,3232.5,0.027679,-0.0005986,-6.867e-023,1,0.04264,0.04264,-0.025,0
-9.9337,-0.793,0.014302,-1.3549e-021,0.239,6.1444e-005,3241.4,0.027834,-0.00059148,0,1,0.042845,0.042845,-0.025,0
-9.9351,-0.79533,0.014127,-4.0616e-021,0.24041,6.1786e-005,3250.1,0.027986,-0.00058485,0,1,0.04305,0.04305,-0.025,0
-9.9364,-0.79766,0.013952,-6.7694e-021,0.24182,6.2129e-005,3258.8,0.028138,-0.00057821,0,1,0.043255,0.043255,-0.025,0
-9.9377,-0.79999,0.013777,-9.4781e-021,0.24323,6.2472e-005,3267.5,0.02829,-0.00057158,0,1,0.04346,0.04346,-0.025,0
-9.9388,-0.80229,0.013608,-1.152e-020,0.24463,6.2812e-005,3276.2,0.028441,-0.0005652,4.0274e-023,1,0.043665,0.043665,-0.025,0
-9.9394,-0.80452,0.013453,-1.2021e-020,0.24603,6.3145e-005,3284.7,0.028588,-0.00055938,1.7355e-022,1,0.04387,0.04387,-0.025,0
-9.94,-0.80675,0.013299,-1.2522e-020,0.24742,6.3478e-005,3293.3,0.028735,-0.00055356,3.068e-022,1,0.044075,0.044075,-0.025,0
-9.9406,-0.80898,0.013144,-1.3024e-020,0.24881,6.3811e-005,3301.8,0.028882,-0.00054774,4.4002e-022,1,0.04428,0.04428,-0.025,0
-9.9411,-0.81121,0.01299,-1.3486e-020,0.25021,6.4144e-005,3310.4,0.029029,-0.00054197,5.6376e-022,1,0.044485,0.044485,-0.025,0
-9.941,-0.81335,0.012852,-1.3429e-020,0.25158,6.4469e-005,3318.7,0.029172,-0.00053683,5.637e-022,1,0.04469,0.04469,-0.025,0
-9.9409,-0.81549,0.012714,-1.3373e-020,0.25296,6.4794e-005,3327.1,0.029315,-0.00053169,5.6364e-022,1,0.044895,0.044895,-0.025,0
-9.9408,-0.81764,0.012576,-1.3316e-020,0.25433,6.5119e-005,3335.5,0.029458,-0.00052654,5.6358e-022,1,0.0451,0.0451,-0.025,0
-9.9407,-0.81978,0.012437,-1.326e-020,0.25571,6.5444e-005,3343.8,0.0296,-0.0005214,5.6352e-022,1,0.045305,0.045305,-0.025,0
-9.94,-0.82186,0.01231,-1.0785e-020,0.25708,6.5763e-005,3352.1,0.02974,-0.0005167,4.5766e-022,1,0.04551,0.04551,-0.025,0
-9.9392,-0.82392,0.012186,-7.7317e-021,0.25844,6.6081e-005,3360.3,0.029879,-0.00051211,3.265e-022,1,0.045715,0.045715,-0.025,0
-9.9385,-0.82599,0.012061,-4.6768e-021,0.2598,6.6399e-005,3368.5,0.030018,-0.00050752,1.9537e-022,1,0.04592,0.04592,-0.025,0
-9.9377,-0.82805,0.011937,-1.621e-021,0.26116,6.6717e-005,3376.7,0.030156,-0.00050293,6.427e-023,1,0.046125,0.046125,-0.025,0
-9.9366,-0.83008,0.011818,9.4971e-022,0.26252,6.7031e-005,3384.9,0.030293,-0.00049857,6.5618e-023,1,0.04633,0.04633,-0.025,0
-9.9351,-0.83207,0.011705,3.0533e-021,0.26387,6.7343e-005,3392.9,0.030429,-0.00049443,1.9433e-022,1,0.046535,0.046535,-0.025,0
-9.9337,-0.83405,0.011592,5.1577e-021,0.26522,6.7654e-005,3401,0.030564,-0.0004903,3.2302e-022,1,0.04674,0.04674,-0.025,0
-9.9322,-0.83604,0.011479,7.2628e-021,0.26657,6.7966e-005,3409.1,0.030699,-0.00048616,4.5169e-022,1,0.046945,0.046945,-0.025,0
-9.9307,-0.83802,0.011367,8.5391e-021,0.26792,6.8277e-005,3417.1,0.030833,-0.00048209,5.5728e-022,1,0.04715,0.04715,-0.025,0
-9.9286,-0.83994,0.011264,6.0129e-021,0.26926,6.8583e-005,3425,0.030965,-0.00047833,5.5722e-022,1,0.047355,0.047355,-0.025,0
-9.9265,-0.84186,0.01116,3.4858e-021,0.2706,6.889e-005,3433,0.031097,-0.00047457,5.5717e-022,1,0.04756,0.04756,-0.025,0
-9.9245,-0.84378,0.011056,9.5767e-022,0.27194,6.9196e-005,3440.9,0.031228,-0.00047081,5.5711e-022,1,0.047765,0.047765,-0.025,0
-9.9224,-0.8457,0.010952,-1.5713e-021,0.27328,6.9503e-005,3448.8,0.03136,-0.00046705,5.5705e-022,1,0.04797,0.04797,-0.025,0
-9.9198,-0.84757,0.010855,-2.0317e-021,0.27461,6.9805e-005,3456.7,0.031489,-0.00046354,5.5629e-022,1,0.048175,0.048175,-0.025,0
-9.9171,-0.84942,0.010759,-2.0217e-021,0.27594,7.0107e-005,3464.5,0.031618,-0.00046009,5.5538e-022,1,0.04838,0.04838,-0.025,0
-9.9144,-0.85128,0.010663,-2.0118e-021,0.27727,7.0409e-005,3472.3,0.031746,-0.00045664,5.5447e-022,1,0.048585,0.048585,-0.025,0
-9.9117,-0.85313,0.010567,-2.0018e-021,0.2786,7.0711e-005,3480.1,0.031875,-0.00045319,5.5355e-022,1,0.04879,0.04879,-0.025,0
-9.9088,-0.85496,0.010474,-1.9962e-021,0.27992,7.1011e-005,3487.8,0.032002,-0.00044984,5.5299e-022,1,0.048995,0.048995,-0.025,0
-9.9055,-0.85675,0.010384,-1.9965e-021,0.28125,7.1308e-005,3495.5,0.032127,-0.00044664,5.5294e-022,1,0.0492,0.0492,-0.025,0
-9.9022,-0.85855,0.010294,-1.9969e-021,0.28257,7.1606e-005,3503.2,0.032253,-0.00044344,5.5288e-022,1,0.049405,0.049405,-0.025,0
-9.8989,-0.86034,0.010205,-1.9972e-021,0.28389,7.1904e-005,3510.8,0.032378,-0.00044024,5.5282e-022,1,0.04961,0.04961,-0.025,0
-9.8956,-0.86213,0.010115,-1.9976e-021,0.28521,7.2202e-005,3518.5,0.032504,-0.00043703,5.5277e-022,1,0.049815,0.049815,-0.025,0
-9.8917,-0.86387,0.010031,-1.5578e-021,0.28652,7.2496e-005,3526.1,0.032627,-0.00043403,4.3093e-022,1,0.05002,0.05002,-0.025,0
-9.8878,-0.8656,0.0099465,-1.1107e-021,0.28783,7.279e-005,3533.6,0.032749,-0.00043103,3.0717e-022,1,0.050225,0.050225,-0.025,0
-9.8839,-0.86733,0.0098622,-6.6344e-022,0.28915,7.3085e-005,3541.2,0.032872,-0.00042803,1.8343e-022,1,0.05043,0.05043,-0.025,0
-9.88,-0.86907,0.0097779,-2.1604e-022,0.29046,7.3379e-005,3548.7,0.032994,-0.00042504,5.9713e-023,1,0.050635,0.050635,-0.025,0
-9.8758,-0.87077,0.0096958,0,0.29177,7.3672e-005,3556.2,0.033116,-0.00042212,0,1,0.05084,0.05084,-0.025,0
-9.8713,-0.87245,0.0096159,0,0.29308,7.3963e-005,3563.7,0.033236,-0.00041928,0,1,0.051045,0.051045,-0.025,0
-9.8668,-0.87413,0.009536,0,0.29438,7.4254e-005,3571.1,0.033356,-0.00041645,0,1,0.05125,0.05125,-0.025,0
-9.8623,-0.8758,0.0094561,0,0.29569,7.4545e-005,3578.6,0.033475,-0.00041361,0,1,0.051455,0.051455,-0.025,0
-9.8578,-0.87748,0.0093762,4.2024e-023,0.29699,7.4837e-005,3586,0.033595,-0.00041078,-1.8796e-024,1,0.05166,0.05166,-0.025,0
-9.8527,-0.8791,0.0093,2.7253e-021,0.29829,7.5125e-005,3593.4,0.033712,-0.00040808,-1.2186e-022,1,0.051865,0.051865,-0.025,0
-9.8476,-0.88072,0.0092237,5.4094e-021,0.29959,7.5413e-005,3600.7,0.03383,-0.00040538,-2.4181e-022,1,0.05207,0.05207,-0.025,0
-9.8425,-0.88234,0.0091474,8.0946e-021,0.30089,7.5702e-005,3608,0.033947,-0.00040268,-3.6174e-022,1,0.052275,0.052275,-0.025,0
-9.8374,-0.88396,0.0090711,1.0781e-020,0.30219,7.599e-005,3615.4,0.034064,-0.00039998,-4.8164e-022,1,0.05248,0.05248,-0.025,0
-9.832,-0.88556,0.0089963,1.2182e-020,0.30348,7.6278e-005,3622.6,0.03418,-0.00039733,-5.4407e-022,1,0.052685,0.052685,-0.025,0
-9.8263,-0.88712,0.0089231,1.2184e-020,0.30477,7.6564e-005,3629.9,0.034295,-0.00039474,-5.4401e-022,1,0.05289,0.05289,-0.025,0
-9.8207,-0.88869,0.0088498,1.2186e-020,0.30606,7.685e-005,3637.1,0.034409,-0.00039215,-5.4396e-022,1,0.053095,0.053095,-0.025,0
-9.815,-0.89026,0.0087765,1.2188e-020,0.30736,7.7136e-005,3644.3,0.034524,-0.00038956,-5.439e-022,1,0.0533,0.0533,-0.025,0
-9.8093,-0.89182,0.0087032,1.219e-020,0.30865,7.7422e-005,3651.5,0.034638,-0.00038697,-5.4384e-022,1,0.053505,0.053505,-0.025,0
-9.8031,-0.89334,0.0086323,1.1768e-020,0.30993,7.7707e-005,3658.7,0.03475,-0.00038445,-4.3672e-022,1,0.05371,0.05371,-0.025,0
-9.7968,-0.89486,0.0085616,1.1302e-020,0.31122,7.799e-005,3665.8,0.034862,-0.00038194,-3.1866e-022,1,0.053915,0.053915,-0.025,0
-9.7905,-0.89637,0.0084908,1.0836e-020,0.3125,7.8275e-005,3672.9,0.034974,-0.00037943,-2.0063e-022,1,0.05412,0.05412,-0.025,0
-9.7843,-0.89788,0.00842,1.037e-020,0.31379,7.8559e-005,3680,0.035086,-0.00037692,-8.2622e-023,1,0.054325,0.054325,-0.025,0
-9.7778,-0.89938,0.0083499,9.5241e-021,0.31507,7.8842e-005,3687.1,0.035197,-0.00037443,-3.4667e-023,1,0.05453,0.05453,-0.025,0
-9.7709,-0.90084,0.0082812,7.7907e-021,0.31635,7.9124e-005,3694.1,0.035307,-0.00037199,-1.5031e-022,1,0.054735,0.054735,-0.025,0
-9.7641,-0.9023,0.0082126,6.0567e-021,0.31763,7.9406e-005,3701.1,0.035416,-0.00036955,-2.6593e-022,1,0.05494,0.05494,-0.025,0
-9.7572,-0.90377,0.0081439,4.322e-021,0.31891,7.9689e-005,3708.2,0.035526,-0.0003671,-3.8153e-022,1,0.055145,0.055145,-0.025,0
-9.7503,-0.90523,0.0080751,2.5868e-021,0.32019,7.9971e-005,3715.2,0.035635,-0.00036466,-4.971e-022,1,0.05535,0.05535,-0.025,0
-9.7431,-0.90665,0.0080076,8.4116e-022,0.32146,8.0252e-005,3722.1,0.035743,-0.00036225,-6.1173e-022,1,0.055555,0.055555,-0.025,0
-9.7356,-0.90806,0.0079406,-9.101e-022,0.32273,8.0532e-005,3729,0.035849,-0.00035986,-7.2587e-022,1,0.05576,0.05576,-0.025,0
-9.7282,-0.90947,0.0078736,-2.662e-021,0.324,8.0813e-005,3735.9,0.035956,-0.00035747,-8.3998e-022,1,0.055965,0.055965,-0.025,0
-9.7207,-0.91088,0.0078066,-4.4146e-021,0.32528,8.1093e-005,3742.8,0.036063,-0.00035508,-9.5406e-022,1,0.05617,0.05617,-0.025,0
-9.7132,-0.91229,0.0077395,-6.1677e-021,0.32655,8.1374e-005,3749.7,0.03617,-0.00035269,-1.0681e-021,1,0.056375,0.056375,-0.025,0
-9.7052,-0.91365,0.0076739,-4.5368e-021,0.32781,8.1653e-005,3756.6,0.036274,-0.00035033,-9.5946e-022,1,0.05658,0.05658,-0.025,0
-9.6971,-0.91501,0.0076083,-2.8261e-021,0.32908,8.1932e-005,3763.4,0.036378,-0.00034797,-8.4561e-022,1,0.056785,0.056785,-0.025,0
-9.689,-0.91636,0.0075426,-1.1148e-021,0.33034,8.2211e-005,3770.2,0.036482,-0.00034561,-7.3178e-022,1,0.05699,0.05699,-0.025,0
-9.681,-0.91772,0.007477,5.971e-022,0.33161,8.249e-005,3777,0.036587,-0.00034326,-6.1798e-022,1,0.057195,0.057195,-0.025,0
-9.6727,-0.91907,0.0074116,1.8602e-021,0.33287,8.2769e-005,3783.8,0.03669,-0.00034091,-5.3365e-022,1,0.0574,0.0574,-0.025,0
-9.6641,-0.92037,0.007347,1.8538e-021,0.33413,8.3046e-005,3790.5,0.036792,-0.00033857,-5.3256e-022,1,0.057605,0.057605,-0.025,0
-9.6554,-0.92168,0.0072824,1.8474e-021,0.33539,8.3324e-005,3797.2,0.036893,-0.00033623,-5.3147e-022,1,0.05781,0.05781,-0.025,0
-9.6467,-0.92299,0.0072178,1.8411e-021,0.33665,8.3602e-005,3803.9,0.036995,-0.00033389,-5.3038e-022,1,0.058015,0.058015,-0.025,0
-9.6381,-0.92429,0.0071532,1.8347e-021,0.3379,8.3879e-005,3810.6,0.037097,-0.00033156,-5.2929e-022,1,0.05822,0.05822,-0.025,0
-9.6291,-0.92557,0.007089,1.8317e-021,0.33916,8.4156e-005,3817.2,0.037197,-0.00032922,-5.2873e-022,1,0.058425,0.058425,-0.025,0
-9.6198,-0.92683,0.0070251,1.832e-021,0.34041,8.4433e-005,3823.8,0.037296,-0.00032688,-5.2867e-022,1,0.05863,0.05863,-0.025,0
-9.6105,-0.92808,0.0069613,1.8323e-021,0.34166,8.4709e-005,3830.4,0.037395,-0.00032454,-5.2862e-022,1,0.058835,0.058835,-0.025,0
-9.6012,-0.92934,0.0068974,1.8327e-021,0.34291,8.4986e-005,3837,0.037494,-0.0003222,-5.2856e-022,1,0.05904,0.05904,-0.025,0
-9.5919,-0.93059,0.0068335,1.833e-021,0.34416,8.5262e-005,3843.6,0.037592,-0.00031986,-5.2851e-022,1,0.059245,0.059245,-0.025,0
-9.5822,-0.93181,0.00677,2.0976e-021,0.34541,8.5538e-005,3850.1,0.037689,-0.00031751,-6.0567e-022,1,0.05945,0.05945,-0.025,0
-9.5723,-0.93301,0.0067066,2.4652e-021,0.34665,8.5813e-005,3856.6,0.037786,-0.00031516,-7.1289e-022,1,0.059655,0.059655,-0.025,0
-9.5624,-0.93421,0.0066432,2.8329e-021,0.34789,8.6089e-005,3863.1,0.037882,-0.0003128,-8.2009e-022,1,0.05986,0.05986,-0.025,0
-9.5525,-0.93542,0.0065798,3.2008e-021,0.34914,8.6364e-005,3869.6,0.037978,-0.00031045,-9.2726e-022,1,0.060065,0.060065,-0.025,0
-9.5426,-0.93662,0.0065163,3.5688e-021,0.35038,8.664e-005,3876.1,0.038074,-0.00030809,-1.0344e-021,1,0.06027,0.06027,-0.025,0
-9.5321,-0.93778,0.0064531,3.6087e-021,0.35161,8.6914e-005,3882.5,0.038168,-0.00030571,-1.0458e-021,1,0.060475,0.060475,-0.025,0
-9.5216,-0.93893,0.0063898,3.6094e-021,0.35285,8.7188e-005,3888.9,0.038261,-0.00030332,-1.0457e-021,1,0.06068,0.06068,-0.025,0
-9.511,-0.94008,0.0063266,3.61e-021,0.35408,8.7462e-005,3895.2,0.038355,-0.00030093,-1.0455e-021,1,0.060885,0.060885,-0.025,0
-9.5005,-0.94123,0.0062633,3.6107e-021,0.35532,8.7737e-005,3901.6,0.038448,-0.00029854,-1.0454e-021,1,0.06109,0.06109,-0.025,0
-9.49,-0.94238,0.0062,3.611e-021,0.35655,8.8011e-005,3908,0.038542,-0.00029615,-1.0453e-021,1,0.061295,0.061295,-0.025,0
-9.4788,-0.94347,0.0061366,3.5996e-021,0.35778,8.8284e-005,3914.3,0.038632,-0.0002937,-1.0428e-021,1,0.0615,0.0615,-0.025,0
-9.4676,-0.94457,0.0060732,3.5882e-021,0.359,8.8558e-005,3920.5,0.038723,-0.00029125,-1.0404e-021,1,0.061705,0.061705,-0.025,0
-9.4565,-0.94567,0.0060098,3.5768e-021,0.36023,8.8831e-005,3926.8,0.038814,-0.0002888,-1.0379e-021,1,0.06191,0.06191,-0.025,0
-9.4453,-0.94677,0.0059464,3.5654e-021,0.36146,8.9104e-005,3933.1,0.038904,-0.00028635,-1.0355e-021,1,0.062115,0.062115,-0.025,0
-9.434,-0.94786,0.0058829,4.0218e-021,0.36268,8.9378e-005,3939.3,0.038994,-0.00028389,-1.0334e-021,1,0.06232,0.06232,-0.025,0
-9.4222,-0.9489,0.0058191,7.6922e-021,0.3639,8.965e-005,3945.5,0.039082,-0.00028135,-1.0333e-021,1,0.062525,0.062525,-0.025,0
-9.4104,-0.94995,0.0057553,1.1364e-020,0.36511,8.9922e-005,3951.7,0.03917,-0.00027882,-1.0332e-021,1,0.06273,0.06273,-0.025,0
-9.3986,-0.95099,0.0056914,1.5037e-020,0.36633,9.0194e-005,3957.8,0.039257,-0.00027628,-1.033e-021,1,0.062935,0.062935,-0.025,0
-9.3868,-0.95204,0.0056275,1.8712e-020,0.36754,9.0467e-005,3964,0.039345,-0.00027374,-1.0329e-021,1,0.06314,0.06314,-0.025,0
-9.3749,-0.95307,0.0055635,2.1435e-020,0.36876,9.0739e-005,3970.1,0.039432,-0.00027118,-9.5567e-022,1,0.063345,0.063345,-0.025,0
-9.3624,-0.95406,0.005499,2.0021e-020,0.36996,9.101e-005,3976.2,0.039517,-0.00026852,-5.4315e-022,1,0.06355,0.06355,-0.025,0
-9.3499,-0.95506,0.0054344,1.8605e-020,0.37117,9.1281e-005,3982.2,0.039602,-0.00026587,-1.3074e-022,1,0.063755,0.063755,-0.025,0
-9.3375,-0.95605,0.0053698,1.719e-020,0.37237,9.1553e-005,3988.2,0.039686,-0.00026321,2.816e-022,1,0.06396,0.06396,-0.025,0
-9.325,-0.95704,0.0053052,1.5774e-020,0.37358,9.1824e-005,3994.3,0.039771,-0.00026056,6.9385e-022,1,0.064165,0.064165,-0.025,0
-9.3124,-0.95802,0.0052403,1.3898e-020,0.37478,9.2095e-005,4000.3,0.039855,-0.00025787,1.02e-021,1,0.06437,0.06437,-0.025,0
-9.2993,-0.95896,0.0051745,1.0281e-020,0.37598,9.2365e-005,4006.2,0.039936,-0.00025504,1.0199e-021,1,0.064575,0.064575,-0.025,0
-9.2861,-0.95989,0.0051087,6.6623e-021,0.37717,9.2635e-005,4012.2,0.040018,-0.00025222,1.0198e-021,1,0.06478,0.06478,-0.025,0
-9.273,-0.96083,0.0050429,3.0423e-021,0.37837,9.2905e-005,4018.1,0.040099,-0.0002494,1.0197e-021,1,0.064985,0.064985,-0.025,0
-9.2598,-0.96176,0.0049771,-5.7904e-022,0.37956,9.3175e-005,4024,0.040181,-0.00024658,1.0196e-021,1,0.06519,0.06519,-0.025,0
-9.2465,-0.96269,0.0049109,-3.3751e-021,0.38075,9.3445e-005,4029.9,0.040262,-0.00024372,9.8084e-022,1,0.065395,0.065395,-0.025,0
-9.2327,-0.96357,0.0048434,-2.6818e-021,0.38193,9.3714e-005,4035.7,0.04034,-0.00024069,7.7913e-022,1,0.0656,0.0656,-0.025,0
-9.2189,-0.96445,0.0047759,-1.9882e-021,0.38311,9.3983e-005,4041.5,0.040418,-0.00023765,5.7746e-022,1,0.065805,0.065805,-0.025,0
-9.205,-0.96533,0.0047083,-1.2944e-021,0.3843,9.4252e-005,4047.3,0.040497,-0.00023462,3.7585e-022,1,0.06601,0.06601,-0.025,0
-9.1912,-0.96621,0.0046407,-6.0034e-022,0.38548,9.4521e-005,4053.1,0.040575,-0.00023159,1.7426e-022,1,0.066215,0.066215,-0.025,0
-9.1772,-0.96708,0.0045728,0,0.38666,9.479e-005,4058.9,0.040653,-0.00022852,0,1,0.06642,0.06642,-0.025,0
-9.1627,-0.9679,0.004503,0,0.38783,9.5057e-005,4064.6,0.040727,-0.00022526,0,1,0.066625,0.066625,-0.025,0
-9.1481,-0.96872,0.0044331,0,0.389,9.5325e-005,4070.3,0.040802,-0.000222,0,1,0.06683,0.06683,-0.025,0
-9.1336,-0.96955,0.0043632,0,0.39016,9.5592e-005,4076,0.040877,-0.00021873,0,1,0.067035,0.067035,-0.025,0
-9.119,-0.97037,0.0042933,0,0.39133,9.586e-005,4081.7,0.040952,-0.00021547,0,1,0.06724,0.06724,-0.025,0
-9.1045,-0.97119,0.0042232,2.6458e-023,0.3925,9.6127e-005,4087.3,0.041026,-0.0002122,-7.7e-024,1,0.067445,0.067445,-0.025,0
-9.0892,-0.97195,0.0041503,6.8957e-022,0.39366,9.6393e-005,4092.9,0.041098,-0.00020869,-2.0063e-022,1,0.06765,0.06765,-0.025,0
-9.0739,-0.97271,0.0040773,1.353e-021,0.39481,9.6659e-005,4098.5,0.041169,-0.00020518,-3.9352e-022,1,0.067855,0.067855,-0.025,0
-9.0587,-0.97347,0.0040043,2.0166e-021,0.39597,9.6925e-005,4104,0.04124,-0.00020168,-5.8637e-022,1,0.06806,0.06806,-0.025,0
-9.0434,-0.97424,0.0039313,2.6804e-021,0.39712,9.7191e-005,4109.6,0.041311,-0.00019817,-7.7917e-022,1,0.068265,0.068265,-0.025,0
-9.0282,-0.975,0.0038583,3.3445e-021,0.39828,9.7457e-005,4115.1,0.041383,-0.00019467,-9.7194e-022,1,0.06847,0.06847,-0.025,0
