"p","U:0","U:1","U:2","epsilon","k","nut","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-7.5978,-0.50875,0.021207,-6.9823e-022,72.694,0.26048,7.3109e-005,0.018011,-0.0008751,1.2805e-022,1,0.034645,0.034645,-0.025,0
-7.6056,-0.51239,0.021138,-1.6357e-021,73.779,0.26306,7.3599e-005,0.018227,-0.00087585,2.999e-022,1,0.03485,0.03485,-0.025,0
-7.6133,-0.51604,0.021069,-2.5735e-021,74.865,0.26563,7.4089e-005,0.018442,-0.0008766,4.717e-022,1,0.035055,0.035055,-0.025,0
-7.6211,-0.51968,0.021,-3.5116e-021,75.95,0.2682,7.4579e-005,0.018657,-0.00087734,6.4348e-022,1,0.03526,0.03526,-0.025,0
-7.6288,-0.52329,0.02093,-1.528e-021,77.064,0.27079,7.5069e-005,0.018874,-0.00087793,6.6757e-022,1,0.035465,0.035465,-0.025,0
-7.6364,-0.52688,0.02086,9.3453e-022,78.182,0.27339,7.5559e-005,0.01909,-0.00087849,6.675e-022,1,0.03567,0.03567,-0.025,0
-7.644,-0.53048,0.02079,3.3979e-021,79.299,0.27599,7.6049e-005,0.019307,-0.00087905,6.6743e-022,1,0.035875,0.035875,-0.025,0
-7.6517,-0.53408,0.02072,5.8621e-021,80.417,0.27859,7.654e-005,0.019524,-0.00087961,6.6737e-022,1,0.03608,0.03608,-0.025,0
-7.6591,-0.53763,0.02065,7.6978e-021,81.565,0.28122,7.703e-005,0.019742,-0.00088001,3.5038e-022,1,0.036285,0.036285,-0.025,0
-7.6666,-0.54118,0.020579,9.4965e-021,82.715,0.28384,7.752e-005,0.01996,-0.00088041,1.4504e-023,1,0.03649,0.03649,-0.025,0
-7.6741,-0.54473,0.020509,1.1296e-020,83.865,0.28647,7.801e-005,0.020179,-0.0008808,-3.213e-022,1,0.036695,0.036695,-0.025,0
-7.6816,-0.54828,0.020438,1.3096e-020,85.014,0.2891,7.8501e-005,0.020397,-0.0008812,-6.5704e-022,1,0.0369,0.0369,-0.025,0
-7.6889,-0.55178,0.020367,1.0682e-020,86.196,0.29175,7.8991e-005,0.020616,-0.00088144,-6.5789e-022,1,0.037105,0.037105,-0.025,0
-7.6962,-0.55528,0.020296,8.2553e-021,87.378,0.2944,7.9482e-005,0.020836,-0.00088167,-6.5782e-022,1,0.03731,0.03731,-0.025,0
-7.7035,-0.55878,0.020225,5.8281e-021,88.56,0.29705,7.9972e-005,0.021055,-0.00088191,-6.5776e-022,1,0.037515,0.037515,-0.025,0
-7.7108,-0.56228,0.020154,3.4784e-021,89.742,0.2997,8.0463e-005,0.021274,-0.00088215,-6.5436e-022,1,0.03772,0.03772,-0.025,0
-7.7178,-0.56573,0.020082,4.9138e-021,90.956,0.30238,8.0953e-005,0.021495,-0.00088223,-4.9021e-022,1,0.037925,0.037925,-0.025,0
-7.7249,-0.56918,0.020011,6.3498e-021,92.17,0.30506,8.1444e-005,0.021716,-0.00088231,-3.261e-022,1,0.03813,0.03813,-0.025,0
-7.732,-0.57264,0.019939,7.7862e-021,93.384,0.30773,8.1934e-005,0.021936,-0.00088239,-1.6201e-022,1,0.038335,0.038335,-0.025,0
-7.7391,-0.57609,0.019867,9.1678e-021,94.598,0.31041,8.2425e-005,0.022156,-0.00088247,1.9816e-024,1,0.03854,0.03854,-0.025,0
-7.746,-0.57949,0.019795,6.1346e-021,95.844,0.31311,8.2916e-005,0.022378,-0.00088239,1.6186e-022,1,0.038745,0.038745,-0.025,0
-7.7528,-0.58289,0.019723,3.1003e-021,97.09,0.31581,8.3406e-005,0.022599,-0.00088232,3.217e-022,1,0.03895,0.03895,-0.025,0
-7.7597,-0.5863,0.019651,6.5006e-023,98.336,0.31852,8.3897e-005,0.022821,-0.00088225,4.815e-022,1,0.039155,0.039155,-0.025,0
-7.7665,-0.5897,0.019578,-2.9714e-021,99.582,0.32122,8.4388e-005,0.023042,-0.00088218,6.4128e-022,1,0.03936,0.03936,-0.025,0
-7.7732,-0.59305,0.019506,-5.2561e-021,100.86,0.32394,8.4879e-005,0.023264,-0.00088195,6.4547e-022,1,0.039565,0.039565,-0.025,0
-7.7798,-0.59641,0.019433,-7.5209e-021,102.14,0.32667,8.5369e-005,0.023486,-0.00088172,6.4541e-022,1,0.03977,0.03977,-0.025,0
-7.7864,-0.59976,0.01936,-9.7865e-021,103.42,0.32939,8.586e-005,0.023709,-0.00088149,6.4534e-022,1,0.039975,0.039975,-0.025,0
-7.793,-0.60312,0.019286,-1.2053e-020,104.69,0.33212,8.6351e-005,0.023931,-0.00088127,6.4528e-022,1,0.04018,0.04018,-0.025,0
-7.7993,-0.60642,0.019213,-8.902e-021,106,0.33486,8.6842e-005,0.024153,-0.00088089,3.6265e-022,1,0.040385,0.040385,-0.025,0
-7.8056,-0.60972,0.019139,-5.1672e-021,107.31,0.33761,8.7333e-005,0.024376,-0.00088049,4.9691e-023,1,0.04059,0.04059,-0.025,0
-7.812,-0.61303,0.019065,-1.431e-021,108.62,0.34036,8.7824e-005,0.024599,-0.00088009,-2.632e-022,1,0.040795,0.040795,-0.025,0
-7.8183,-0.61633,0.018991,2.3065e-021,109.93,0.34311,8.8316e-005,0.024822,-0.0008797,-5.7603e-022,1,0.041,0.041,-0.025,0
-7.8244,-0.61959,0.018916,3.0516e-021,111.26,0.34587,8.8807e-005,0.025045,-0.00087916,-6.3829e-022,1,0.041205,0.041205,-0.025,0
-7.8304,-0.62284,0.018841,3.0521e-021,112.61,0.34864,8.9298e-005,0.025268,-0.00087859,-6.3822e-022,1,0.04141,0.04141,-0.025,0
-7.8364,-0.62609,0.018766,3.0526e-021,113.95,0.35141,8.9789e-005,0.025491,-0.00087802,-6.3816e-022,1,0.041615,0.041615,-0.025,0
-7.8424,-0.62934,0.018691,3.0532e-021,115.29,0.35418,9.0281e-005,0.025714,-0.00087744,-6.3809e-022,1,0.04182,0.04182,-0.025,0
-7.8482,-0.63255,0.018615,2.565e-021,116.65,0.35696,9.0772e-005,0.025938,-0.00087675,-5.3591e-022,1,0.042025,0.042025,-0.025,0
-7.8539,-0.63575,0.018539,1.8323e-021,118.02,0.35975,9.1263e-005,0.026161,-0.00087599,-3.8272e-022,1,0.04223,0.04223,-0.025,0
-7.8596,-0.63894,0.018463,1.0994e-021,119.4,0.36254,9.1755e-005,0.026384,-0.00087523,-2.2957e-022,1,0.042435,0.042435,-0.025,0
-7.8653,-0.64214,0.018386,3.6619e-022,120.77,0.36533,9.2246e-005,0.026608,-0.00087447,-7.6445e-023,1,0.04264,0.04264,-0.025,0
-7.8708,-0.64531,0.018309,-1.0072e-021,122.16,0.36813,9.2738e-005,0.026831,-0.00087362,0,1,0.042845,0.042845,-0.025,0
-7.8761,-0.64845,0.018232,-3.0194e-021,123.56,0.37094,9.3229e-005,0.027055,-0.00087267,0,1,0.04305,0.04305,-0.025,0
-7.8814,-0.65159,0.018154,-5.0324e-021,124.96,0.37374,9.3721e-005,0.027278,-0.00087172,0,1,0.043255,0.043255,-0.025,0
-7.8867,-0.65473,0.018076,-7.046e-021,126.37,0.37655,9.4213e-005,0.027501,-0.00087077,0,1,0.04346,0.04346,-0.025,0
-7.8919,-0.65786,0.017998,-8.6525e-021,127.78,0.37937,9.4705e-005,0.027725,-0.00086976,4.4701e-023,1,0.043665,0.043665,-0.025,0
-7.8969,-0.66094,0.017919,-9.3171e-021,129.22,0.38219,9.5196e-005,0.027948,-0.00086861,1.9262e-022,1,0.04387,0.04387,-0.025,0
-7.9018,-0.66402,0.017839,-9.982e-021,130.65,0.38502,9.5688e-005,0.028171,-0.00086746,3.4052e-022,1,0.044075,0.044075,-0.025,0
-7.9067,-0.66711,0.01776,-1.0647e-020,132.08,0.38785,9.618e-005,0.028394,-0.00086632,4.8838e-022,1,0.04428,0.04428,-0.025,0
-7.9116,-0.67019,0.017681,-1.1261e-020,133.52,0.39067,9.6671e-005,0.028617,-0.00086515,6.2571e-022,1,0.044485,0.044485,-0.025,0
-7.9161,-0.67322,0.0176,-1.1208e-020,134.98,0.39352,9.7163e-005,0.02884,-0.0008638,6.2565e-022,1,0.04469,0.04469,-0.025,0
-7.9206,-0.67624,0.017519,-1.1155e-020,136.45,0.39636,9.7655e-005,0.029063,-0.00086244,6.2559e-022,1,0.044895,0.044895,-0.025,0
-7.9252,-0.67927,0.017438,-1.1101e-020,137.91,0.3992,9.8147e-005,0.029286,-0.00086108,6.2552e-022,1,0.0451,0.0451,-0.025,0
-7.9297,-0.6823,0.017357,-1.1048e-020,139.37,0.40204,9.8639e-005,0.029508,-0.00085972,6.2546e-022,1,0.045305,0.045305,-0.025,0
-7.9338,-0.68527,0.017275,-8.9878e-021,140.86,0.4049,9.913e-005,0.029731,-0.00085818,5.0796e-022,1,0.04551,0.04551,-0.025,0
-7.9379,-0.68824,0.017192,-6.4465e-021,142.35,0.40776,9.9622e-005,0.029953,-0.0008566,3.6239e-022,1,0.045715,0.045715,-0.025,0
-7.9419,-0.69121,0.01711,-3.9043e-021,143.85,0.41061,0.00010011,0.030175,-0.00085502,2.1684e-022,1,0.04592,0.04592,-0.025,0
-7.946,-0.69418,0.017027,-1.3612e-021,145.34,0.41347,0.00010061,0.030397,-0.00085344,7.1334e-023,1,0.046125,0.046125,-0.025,0
-7.9498,-0.69711,0.016943,5.4306e-022,146.85,0.41634,0.0001011,0.030619,-0.00085174,7.2673e-023,1,0.04633,0.04633,-0.025,0
-7.9534,-0.70002,0.016859,1.8324e-021,148.37,0.41921,0.00010159,0.03084,-0.00084993,2.1523e-022,1,0.046535,0.046535,-0.025,0
-7.957,-0.70292,0.016774,3.1222e-021,149.89,0.42208,0.00010208,0.031061,-0.00084812,3.5775e-022,1,0.04674,0.04674,-0.025,0
-7.9606,-0.70583,0.01669,4.4125e-021,151.41,0.42495,0.00010257,0.031282,-0.00084631,5.0025e-022,1,0.046945,0.046945,-0.025,0
-7.9641,-0.70872,0.016605,5.1387e-021,152.94,0.42782,0.00010306,0.031503,-0.00084446,6.1719e-022,1,0.04715,0.04715,-0.025,0
-7.9671,-0.71156,0.016518,3.2771e-021,154.49,0.4307,0.00010355,0.031724,-0.00084242,6.1713e-022,1,0.047355,0.047355,-0.025,0
-7.9702,-0.71441,0.016432,1.4148e-021,156.04,0.43359,0.00010405,0.031944,-0.00084038,6.1706e-022,1,0.04756,0.04756,-0.025,0
-7.9733,-0.71725,0.016345,-4.4816e-022,157.59,0.43647,0.00010454,0.032164,-0.00083834,6.17e-022,1,0.047765,0.047765,-0.025,0
-7.9763,-0.72009,0.016259,-2.3118e-021,159.13,0.43935,0.00010503,0.032384,-0.0008363,6.1694e-022,1,0.04797,0.04797,-0.025,0
-7.979,-0.72288,0.016171,-2.64e-021,160.71,0.44224,0.00010552,0.032603,-0.00083408,6.1596e-022,1,0.048175,0.048175,-0.025,0
-7.9815,-0.72566,0.016083,-2.6191e-021,162.28,0.44513,0.00010601,0.032821,-0.00083181,6.1477e-022,1,0.04838,0.04838,-0.025,0
-7.984,-0.72843,0.015994,-2.5981e-021,163.86,0.44803,0.0001065,0.03304,-0.00082954,6.1359e-022,1,0.048585,0.048585,-0.025,0
-7.9866,-0.73121,0.015906,-2.5772e-021,165.43,0.45092,0.00010699,0.033259,-0.00082728,6.1241e-022,1,0.04879,0.04879,-0.025,0
-7.9889,-0.73396,0.015817,-2.5652e-021,167.02,0.45381,0.00010748,0.033477,-0.00082491,6.1169e-022,1,0.048995,0.048995,-0.025,0
-7.9908,-0.73667,0.015726,-2.5656e-021,168.62,0.45671,0.00010797,0.033694,-0.00082241,6.1163e-022,1,0.0492,0.0492,-0.025,0
-7.9928,-0.73938,0.015636,-2.5661e-021,170.22,0.45961,0.00010847,0.033911,-0.0008199,6.1156e-022,1,0.049405,0.049405,-0.025,0
-7.9947,-0.74209,0.015546,-2.5665e-021,171.82,0.46251,0.00010896,0.034128,-0.0008174,6.115e-022,1,0.04961,0.04961,-0.025,0
-7.9967,-0.7448,0.015455,-2.567e-021,173.42,0.46541,0.00010945,0.034345,-0.0008149,6.1144e-022,1,0.049815,0.049815,-0.025,0
-7.9981,-0.74744,0.015363,-2.0018e-021,175.05,0.46832,0.00010994,0.03456,-0.00081214,4.7667e-022,1,0.05002,0.05002,-0.025,0
-7.9994,-0.75008,0.015271,-1.4273e-021,176.67,0.47122,0.00011043,0.034775,-0.00080939,3.3977e-022,1,0.050225,0.050225,-0.025,0
-8.0008,-0.75272,0.015178,-8.5254e-022,178.3,0.47413,0.00011092,0.03499,-0.00080663,2.029e-022,1,0.05043,0.05043,-0.025,0
-8.0021,-0.75536,0.015086,-2.7762e-022,179.92,0.47704,0.00011141,0.035205,-0.00080388,6.6051e-023,1,0.050635,0.050635,-0.025,0
-8.0031,-0.75797,0.014993,0,181.56,0.47994,0.00011189,0.035419,-0.000801,0,1,0.05084,0.05084,-0.025,0
-8.0039,-0.76054,0.014898,0,183.21,0.48285,0.00011238,0.035632,-0.00079799,0,1,0.051045,0.051045,-0.025,0
-8.0046,-0.7631,0.014804,0,184.86,0.48576,0.00011287,0.035845,-0.00079499,0,1,0.05125,0.05125,-0.025,0
-8.0053,-0.76567,0.01471,0,186.51,0.48867,0.00011336,0.036057,-0.00079199,0,1,0.051455,0.051455,-0.025,0
-8.006,-0.76824,0.014616,3.3897e-023,188.16,0.49158,0.00011385,0.03627,-0.00078899,-2.0749e-024,1,0.05166,0.05166,-0.025,0
-8.0061,-0.77074,0.01452,2.1983e-021,189.83,0.49449,0.00011434,0.03648,-0.00078575,-1.3452e-022,1,0.051865,0.051865,-0.025,0
-8.0061,-0.77324,0.014423,4.3634e-021,191.5,0.4974,0.00011483,0.036691,-0.00078251,-2.6693e-022,1,0.05207,0.05207,-0.025,0
-8.0062,-0.77573,0.014327,6.5293e-021,193.17,0.50031,0.00011531,0.036901,-0.00077927,-3.9932e-022,1,0.052275,0.052275,-0.025,0
-8.0062,-0.77823,0.014231,8.696e-021,194.84,0.50323,0.0001158,0.037111,-0.00077603,-5.3168e-022,1,0.05248,0.05248,-0.025,0
-8.0059,-0.78069,0.014134,9.8259e-021,196.52,0.50614,0.00011629,0.03732,-0.00077268,-6.0059e-022,1,0.052685,0.052685,-0.025,0
-8.0053,-0.78311,0.014036,9.8276e-021,198.21,0.50905,0.00011678,0.037528,-0.0007692,-6.0053e-022,1,0.05289,0.05289,-0.025,0
-8.0046,-0.78553,0.013938,9.8294e-021,199.9,0.51196,0.00011726,0.037735,-0.00076572,-6.0047e-022,1,0.053095,0.053095,-0.025,0
-8.004,-0.78796,0.01384,9.8312e-021,201.6,0.51487,0.00011775,0.037943,-0.00076224,-6.004e-022,1,0.0533,0.0533,-0.025,0
-8.0033,-0.79038,0.013742,9.8329e-021,203.29,0.51778,0.00011824,0.03815,-0.00075877,-6.0034e-022,1,0.053505,0.053505,-0.025,0
-8.002,-0.79273,0.013642,9.3203e-021,204.99,0.52069,0.00011872,0.038355,-0.00075507,-4.8209e-022,1,0.05371,0.05371,-0.025,0
-8.0006,-0.79507,0.013543,8.7549e-021,206.7,0.5236,0.00011921,0.03856,-0.00075135,-3.5177e-022,1,0.053915,0.053915,-0.025,0
-7.9993,-0.79742,0.013443,8.1893e-021,208.41,0.5265,0.00011969,0.038764,-0.00074763,-2.2147e-022,1,0.05412,0.05412,-0.025,0
-7.9979,-0.79976,0.013343,7.6235e-021,210.12,0.52941,0.00012018,0.038968,-0.00074391,-9.1205e-023,1,0.054325,0.054325,-0.025,0
-7.9963,-0.80209,0.013243,6.9161e-021,211.84,0.53232,0.00012066,0.039172,-0.00074012,-3.8214e-023,1,0.05453,0.05453,-0.025,0
-7.9941,-0.80435,0.013141,5.878e-021,213.57,0.53522,0.00012114,0.039373,-0.00073615,-1.6569e-022,1,0.054735,0.054735,-0.025,0
-7.992,-0.80662,0.01304,4.8396e-021,215.3,0.53812,0.00012163,0.039574,-0.00073219,-2.9314e-022,1,0.05494,0.05494,-0.025,0
-7.9899,-0.80888,0.012938,3.8008e-021,217.02,0.54103,0.00012211,0.039775,-0.00072822,-4.2056e-022,1,0.055145,0.055145,-0.025,0
-7.9877,-0.81115,0.012836,2.7616e-021,218.75,0.54393,0.00012259,0.039976,-0.00072426,-5.4795e-022,1,0.05535,0.05535,-0.025,0
-7.9851,-0.81336,0.012734,1.7084e-021,220.49,0.54683,0.00012308,0.040175,-0.00072014,-6.7428e-022,1,0.055555,0.055555,-0.025,0
-7.9821,-0.81555,0.012631,6.4775e-022,222.23,0.54972,0.00012356,0.040372,-0.00071594,-8.0002e-022,1,0.05576,0.05576,-0.025,0
-7.9792,-0.81773,0.012528,-4.1332e-022,223.97,0.55262,0.00012404,0.04057,-0.00071174,-9.2574e-022,1,0.055965,0.055965,-0.025,0
-7.9763,-0.81992,0.012424,-1.4748e-021,225.72,0.55552,0.00012452,0.040767,-0.00070754,-1.0514e-021,1,0.05617,0.05617,-0.025,0
-7.9734,-0.8221,0.012321,-2.5366e-021,227.46,0.55841,0.000125,0.040964,-0.00070335,-1.1771e-021,1,0.056375,0.056375,-0.025,0
-7.9696,-0.82421,0.012217,-1.5598e-021,229.22,0.5613,0.00012548,0.041158,-0.00069893,-1.0573e-021,1,0.05658,0.05658,-0.025,0
-7.9659,-0.82631,0.012112,-5.3491e-022,230.97,0.56418,0.00012596,0.041351,-0.00069451,-9.3182e-022,1,0.056785,0.056785,-0.025,0
-7.9622,-0.82841,0.012007,4.9036e-022,232.73,0.56707,0.00012644,0.041545,-0.00069009,-8.0634e-022,1,0.05699,0.05699,-0.025,0
-7.9584,-0.83052,0.011903,1.516e-021,234.49,0.56995,0.00012692,0.041738,-0.00068567,-6.8089e-022,1,0.057195,0.057195,-0.025,0
-7.9544,-0.8326,0.011798,2.2702e-021,236.25,0.57284,0.0001274,0.04193,-0.00068119,-5.879e-022,1,0.0574,0.0574,-0.025,0
-7.9498,-0.83462,0.011691,2.2569e-021,238.02,0.57571,0.00012788,0.04212,-0.00067654,-5.8655e-022,1,0.057605,0.057605,-0.025,0
-7.9453,-0.83663,0.011585,2.2436e-021,239.79,0.57858,0.00012835,0.042309,-0.00067189,-5.8521e-022,1,0.05781,0.05781,-0.025,0
-7.9407,-0.83865,0.011479,2.2303e-021,241.55,0.58146,0.00012883,0.042498,-0.00066724,-5.8386e-022,1,0.058015,0.058015,-0.025,0
-7.9361,-0.84067,0.011373,2.217e-021,243.32,0.58433,0.00012931,0.042687,-0.00066259,-5.8251e-022,1,0.05822,0.05822,-0.025,0
-7.931,-0.84265,0.011266,2.2106e-021,245.1,0.5872,0.00012978,0.042874,-0.00065782,-5.8182e-022,1,0.058425,0.058425,-0.025,0
-7.9256,-0.84458,0.011159,2.211e-021,246.88,0.59006,0.00013026,0.043059,-0.00065295,-5.8175e-022,1,0.05863,0.05863,-0.025,0
-7.9201,-0.84651,0.011051,2.2114e-021,248.66,0.59292,0.00013073,0.043243,-0.00064808,-5.8169e-022,1,0.058835,0.058835,-0.025,0
-7.9146,-0.84844,0.010944,2.2118e-021,250.43,0.59578,0.0001312,0.043428,-0.00064321,-5.8163e-022,1,0.05904,0.05904,-0.025,0
-7.9092,-0.85038,0.010836,2.2122e-021,252.21,0.59863,0.00013168,0.043613,-0.00063834,-5.8157e-022,1,0.059245,0.059245,-0.025,0
-7.9031,-0.85225,0.010728,2.524e-021,254,0.60148,0.00013215,0.043794,-0.00063332,-6.6621e-022,1,0.05945,0.05945,-0.025,0
-7.8967,-0.85409,0.010619,2.9573e-021,255.79,0.60432,0.00013262,0.043974,-0.00062824,-7.8383e-022,1,0.059655,0.059655,-0.025,0
-7.8903,-0.85593,0.010511,3.3907e-021,257.57,0.60716,0.00013309,0.044154,-0.00062317,-9.0142e-022,1,0.05986,0.05986,-0.025,0
-7.884,-0.85778,0.010402,3.8243e-021,259.36,0.61001,0.00013356,0.044333,-0.00061809,-1.019e-021,1,0.060065,0.060065,-0.025,0
-7.8776,-0.85963,0.010293,4.258e-021,261.15,0.61285,0.00013404,0.044513,-0.00061302,-1.1365e-021,1,0.06027,0.06027,-0.025,0
-7.8704,-0.86139,0.010183,4.3051e-021,262.94,0.61567,0.0001345,0.044688,-0.00060775,-1.149e-021,1,0.060475,0.060475,-0.025,0
-7.8631,-0.86314,0.010074,4.3058e-021,264.73,0.61849,0.00013497,0.044863,-0.00060246,-1.1489e-021,1,0.06068,0.06068,-0.025,0
-7.8559,-0.8649,0.0099638,4.3066e-021,266.53,0.62132,0.00013544,0.045038,-0.00059717,-1.1487e-021,1,0.060885,0.060885,-0.025,0
-7.8486,-0.86666,0.0098539,4.3074e-021,268.32,0.62414,0.00013591,0.045213,-0.00059189,-1.1486e-021,1,0.06109,0.06109,-0.025,0
-7.8413,-0.86841,0.009744,4.3075e-021,270.11,0.62696,0.00013638,0.045387,-0.0005866,-1.1484e-021,1,0.061295,0.061295,-0.025,0
-7.833,-0.87007,0.0096332,4.2839e-021,271.91,0.62976,0.00013684,0.045557,-0.0005811,-1.1452e-021,1,0.0615,0.0615,-0.025,0
-7.8248,-0.87174,0.0095223,4.2604e-021,273.71,0.63256,0.00013731,0.045726,-0.00057561,-1.1421e-021,1,0.061705,0.061705,-0.025,0
-7.8166,-0.8734,0.0094114,4.2368e-021,275.5,0.63536,0.00013777,0.045895,-0.00057012,-1.1389e-021,1,0.06191,0.06191,-0.025,0
-7.8083,-0.87507,0.0093005,4.2133e-021,277.3,0.63816,0.00013824,0.046065,-0.00056464,-1.1358e-021,1,0.062115,0.062115,-0.025,0
-7.8,-0.87672,0.0091894,4.5203e-021,279.1,0.64096,0.0001387,0.046233,-0.00055912,-1.133e-021,1,0.06232,0.06232,-0.025,0
-7.7908,-0.87829,0.0090777,7.0984e-021,280.89,0.64373,0.00013916,0.046397,-0.00055344,-1.1329e-021,1,0.062525,0.062525,-0.025,0
-7.7816,-0.87986,0.0089658,9.6776e-021,282.69,0.64651,0.00013962,0.046561,-0.00054776,-1.1328e-021,1,0.06273,0.06273,-0.025,0
-7.7724,-0.88144,0.008854,1.2258e-020,284.49,0.64928,0.00014008,0.046724,-0.00054207,-1.1326e-021,1,0.062935,0.062935,-0.025,0
-7.7632,-0.88301,0.0087421,1.4839e-020,286.29,0.65206,0.00014055,0.046888,-0.00053639,-1.1325e-021,1,0.06314,0.06314,-0.025,0
-7.7538,-0.88457,0.00863,1.6627e-020,288.09,0.65483,0.00014101,0.047051,-0.00053068,-1.0479e-021,1,0.063345,0.063345,-0.025,0
-7.7436,-0.88604,0.0085173,1.4967e-020,289.88,0.65758,0.00014146,0.047208,-0.0005248,-5.9625e-022,1,0.06355,0.06355,-0.025,0
-7.7334,-0.88752,0.0084046,1.3306e-020,291.68,0.66032,0.00014192,0.047366,-0.00051892,-1.4469e-022,1,0.063755,0.063755,-0.025,0
-7.7232,-0.889,0.0082918,1.1645e-020,293.48,0.66307,0.00014238,0.047524,-0.00051304,3.0678e-022,1,0.06396,0.06396,-0.025,0
-7.713,-0.89048,0.008179,9.9833e-021,295.28,0.66582,0.00014284,0.047682,-0.00050717,7.5816e-022,1,0.064165,0.064165,-0.025,0
-7.7027,-0.89194,0.008066,8.1379e-021,297.07,0.66856,0.00014329,0.047838,-0.00050125,1.1153e-021,1,0.06437,0.06437,-0.025,0
-7.6915,-0.89332,0.0079525,5.597e-021,298.87,0.67128,0.00014375,0.04799,-0.00049517,1.1152e-021,1,0.064575,0.064575,-0.025,0
-7.6803,-0.89471,0.0078389,3.0552e-021,300.66,0.67399,0.0001442,0.048142,-0.00048909,1.115e-021,1,0.06478,0.06478,-0.025,0
-7.6691,-0.89609,0.0077252,5.125e-022,302.45,0.67671,0.00014465,0.048293,-0.00048301,1.1149e-021,1,0.064985,0.064985,-0.025,0
-7.6579,-0.89748,0.0076115,-2.0311e-021,304.25,0.67943,0.00014511,0.048445,-0.00047693,1.1148e-021,1,0.06519,0.06519,-0.025,0
-7.6465,-0.89884,0.0074977,-3.9337e-021,306.04,0.68214,0.00014556,0.048595,-0.00047082,1.0725e-021,1,0.065395,0.065395,-0.025,0
-7.6343,-0.90013,0.0073832,-3.1256e-021,307.83,0.68482,0.00014601,0.04874,-0.00046454,8.5191e-022,1,0.0656,0.0656,-0.025,0
-7.6221,-0.90142,0.0072687,-2.3173e-021,309.62,0.68751,0.00014646,0.048886,-0.00045826,6.314e-022,1,0.065805,0.065805,-0.025,0
-7.6099,-0.90271,0.0071542,-1.5086e-021,311.4,0.69019,0.00014691,0.049031,-0.00045199,4.1095e-022,1,0.06601,0.06601,-0.025,0
-7.5977,-0.90399,0.0070396,-6.9969e-022,313.19,0.69288,0.00014736,0.049176,-0.00044571,1.9054e-022,1,0.066215,0.066215,-0.025,0
-7.5853,-0.90527,0.0069249,0,314.98,0.69556,0.0001478,0.04932,-0.00043941,0,1,0.06642,0.06642,-0.025,0
-7.5721,-0.90646,0.0068095,0,316.76,0.6982,0.00014825,0.049459,-0.00043292,0,1,0.066625,0.066625,-0.025,0
-7.5588,-0.90765,0.0066941,0,318.54,0.70085,0.00014869,0.049597,-0.00042643,0,1,0.06683,0.06683,-0.025,0
-7.5456,-0.90884,0.0065786,0,320.32,0.7035,0.00014914,0.049735,-0.00041995,0,1,0.067035,0.067035,-0.025,0
-7.5323,-0.91003,0.0064631,0,322.1,0.70615,0.00014958,0.049874,-0.00041346,0,1,0.06724,0.06724,-0.025,0
-7.519,-0.91122,0.0063475,3.008e-023,323.87,0.7088,0.00015003,0.050012,-0.00040697,-8.35e-024,1,0.067445,0.067445,-0.025,0
-7.5048,-0.91231,0.0062311,7.8397e-022,325.64,0.7114,0.00015047,0.050144,-0.00040024,-2.1756e-022,1,0.06765,0.06765,-0.025,0
-7.4905,-0.9134,0.0061145,1.5382e-021,327.41,0.71401,0.00015091,0.050275,-0.00039351,-4.2674e-022,1,0.067855,0.067855,-0.025,0
-7.4762,-0.91449,0.005998,2.2926e-021,329.18,0.71662,0.00015135,0.050407,-0.00038678,-6.3587e-022,1,0.06806,0.06806,-0.025,0
-7.4619,-0.91558,0.0058814,3.0473e-021,330.94,0.71923,0.00015179,0.050538,-0.00038006,-8.4495e-022,1,0.068265,0.068265,-0.025,0
-7.4476,-0.91668,0.0057647,3.8023e-021,332.71,0.72184,0.00015223,0.050669,-0.00037334,-1.054e-021,1,0.06847,0.06847,-0.025,0
-7.4324,-0.91768,0.005647,3.8748e-021,334.46,0.72441,0.00015266,0.050794,-0.00036637,-1.0738e-021,1,0.068675,0.068675,-0.025,0
-7.417,-0.91867,0.0055292,3.8755e-021,336.22,0.72698,0.0001531,0.050918,-0.00035937,-1.0737e-021,1,0.06888,0.06888,-0.025,0
-7.4017,-0.91966,0.0054113,3.8762e-021,337.97,0.72954,0.00015353,0.051043,-0.00035238,-1.0735e-021,1,0.069085,0.069085,-0.025,0
-7.3863,-0.92065,0.0052934,3.8769e-021,339.72,0.73211,0.00015397,0.051167,-0.00034539,-1.0734e-021,1,0.06929,0.06929,-0.025,0
-7.371,-0.92164,0.0051754,3.8777e-021,341.47,0.73468,0.00015441,0.051291,-0.0003384,-1.0733e-021,1,0.069495,0.069495,-0.025,0
-7.3548,-0.92256,0.0050564,2.8085e-021,343.21,0.73721,0.00015484,0.05141,-0.00033119,-7.7603e-022,1,0.0697,0.0697,-0.025,0
-7.3384,-0.92345,0.004937,1.3428e-021,344.94,0.73973,0.00015527,0.051526,-0.0003239,-3.6883e-022,1,0.069905,0.069905,-0.025,0
-7.322,-0.92434,0.0048175,-1.2342e-022,346.68,0.74225,0.0001557,0.051643,-0.0003166,3.8293e-023,1,0.07011,0.07011,-0.025,0
-7.3056,-0.92523,0.004698,-1.5902e-021,348.41,0.74477,0.00015613,0.051759,-0.00030931,4.4533e-022,1,0.070315,0.070315,-0.025,0
