0 	0 	0 	0 	0 	0
0 	0 	0 	0 	0 	0
0 	0 	1.0842e-19 	0 	0 	0
0 	0.000313389 	0 	9.38102 	-0.087778 	0
0 	0.000659034 	0 	9.82299 	-0.0217986 	0
0 	0.00104025 	0 	9.94291 	0.00781118 	0
0 	0.00146071 	0 	9.98648 	0.0332532 	0
0 	0.00192444 	0 	10.0035 	0.0529539 	0
0 	0.0024359 	0 	10.0095 	0.0685763 	0
0 	0.003 	0 	10.0106 	0.0800595 	0
0 	0.00344061 	0 	10.0098 	0.0874233 	0
0 	0.0039546 	0 	10.0083 	0.09268 	0
0 	0.00455418 	0 	10.0062 	0.0961701 	0
0 	0.0052536 	0 	10.0038 	0.0975299 	0
0 	0.0060695 	0 	10.0013 	0.0964285 	0
0 	0.00702128 	0 	9.9989 	0.0926038 	0
0 	0.00813155 	0 	9.99692 	0.0858875 	0
0 	0.00942671 	0 	9.99568 	0.0762003 	0
0 	0.0109376 	0 	9.99576 	0.0635065 	0
0 	0.0127 	0 	9.99815 	0.0478725 	2.0715e-21
0 	0.0144826 	0 	10.0039 	0.0313153 	-5.25429e-22
0 	0.0160708 	0 	10.0132 	0.0158721 	-3.93898e-21
0 	0.0174856 	0 	10.0259 	0.00180203 	4.6801e-22
0 	0.0187461 	5.42101e-20 	10.0421 	-0.0107069 	1.83186e-21
0 	0.0198691 	5.42101e-20 	10.0613 	-0.021432 	-3.13413e-21
0 	0.0208696 	5.42101e-20 	10.0827 	-0.0301642 	1.06258e-21
0 	0.0217609 	0 	10.105 	-0.0367337 	6.57437e-21
0 	0.0225549 	0 	10.1258 	-0.041108 	-9.69586e-22
0 	0.0232624 	0 	10.1404 	-0.0433134 	-3.44773e-21
0 	0.0238926 	0 	10.1375 	-0.0418409 	0
0 	0.0244541 	0 	10.085 	-0.0405606 	0
0 	0.0249543 	-5.42101e-20 	9.73105 	-0.0311945 	0
0 	0.0254 	-5.42101e-20 	0 	0 	0
0 	0.0254 	-5.42101e-20 	0 	0 	0
