0 	0 	0 	0 	0 	0
0 	0 	0 	0 	0 	0
0 	0 	1.0842e-19 	0 	0 	0
0 	0.000313389 	0 	7.87033 	-0.0156193 	0
0 	0.000659034 	0 	9.70745 	0.0222693 	0
0 	0.00104025 	0 	10.2022 	0.0379218 	0
0 	0.00146071 	0 	10.2176 	0.0376434 	0
0 	0.00192444 	0 	10.1853 	0.036076 	0
0 	0.0024359 	0 	10.1651 	0.0338066 	0
0 	0.003 	0 	10.1515 	0.0315323 	0
0 	0.00344061 	0 	10.1417 	0.0293951 	0
0 	0.0039546 	0 	10.1326 	0.0271157 	0
0 	0.00455418 	0 	10.1234 	0.0244931 	0
0 	0.0052536 	0 	10.1143 	0.0214955 	0
0 	0.0060695 	0 	10.1054 	0.0180815 	0
0 	0.00702128 	0 	10.0971 	0.0141974 	0
0 	0.00813155 	0 	10.0894 	0.00977137 	0
0 	0.00942671 	0 	10.0828 	0.00471263 	0
0 	0.0109376 	0 	10.0775 	-0.00108964 	0
0 	0.0127 	0 	10.0742 	-0.00769917 	1.44235e-20
0 	0.0144826 	0 	10.0737 	-0.0143568 	-2.84464e-21
0 	0.0160708 	0 	10.0755 	-0.020355 	-2.52349e-20
0 	0.0174856 	0 	10.0791 	-0.0257311 	1.65579e-21
0 	0.0187461 	5.42101e-20 	10.0842 	-0.030562 	9.96415e-21
0 	0.0198691 	5.42101e-20 	10.0906 	-0.034907 	-1.30794e-20
0 	0.0208696 	5.42101e-20 	10.0984 	-0.0388486 	2.03266e-21
0 	0.0217609 	0 	10.1083 	-0.0423754 	2.21747e-20
0 	0.0225549 	0 	10.1226 	-0.0458599 	-1.5019e-21
0 	0.0232624 	0 	10.1505 	-0.0487479 	-9.14021e-21
0 	0.0238926 	0 	10.215 	-0.0532373 	0
0 	0.0244541 	0 	10.1524 	-0.0530196 	0
0 	0.0249543 	-5.42101e-20 	8.62593 	-0.0345919 	0
0 	0.0254 	-5.42101e-20 	0 	0 	0
0 	0.0254 	-5.42101e-20 	0 	0 	0
