0 	0 	0 	-6.49851 	2.09966e-07
0 	0 	0 	-6.49851 	2.09966e-07
0 	0 	1.0842e-19 	-6.49851 	2.09966e-07
0 	0.000313389 	0 	-5.10967 	0.000202997
0 	0.000659034 	0 	-4.70945 	0.000510392
0 	0.00104025 	0 	-4.4712 	0.000951775
0 	0.00146071 	0 	-4.34813 	0.00150823
0 	0.00192444 	0 	-4.28291 	0.00218837
0 	0.0024359 	0 	-4.26031 	0.00299894
0 	0.003 	0 	-4.27004 	0.00387915
0 	0.00344061 	0 	-4.2993 	0.00471362
0 	0.0039546 	0 	-4.34545 	0.00562185
0 	0.00455418 	0 	-4.41058 	0.00668875
0 	0.0052536 	0 	-4.49524 	0.0079251
0 	0.0060695 	0 	-4.59897 	0.00933034
0 	0.00702128 	0 	-4.71978 	0.0108823
0 	0.00813155 	0 	-4.85373 	0.0125202
0 	0.00942671 	0 	-4.99443 	0.0141162
0 	0.0109376 	0 	-5.13213 	0.0154246
0 	0.0127 	0 	-5.25183 	0.0159857
0 	0.0144826 	0 	-5.33184 	0.015405
0 	0.0160708 	0 	-5.37382 	0.0139995
0 	0.0174856 	0 	-5.39304 	0.0122049
0 	0.0187461 	5.42101e-20 	-5.40036 	0.0102837
0 	0.0198691 	5.42101e-20 	-5.4025 	0.00839589
0 	0.0208696 	5.42101e-20 	-5.40351 	0.00663604
0 	0.0217609 	0 	-5.40558 	0.00505611
0 	0.0225549 	0 	-5.40971 	0.0036809
0 	0.0232624 	0 	-5.41424 	0.00251893
0 	0.0238926 	0 	-5.41725 	0.00157107
0 	0.0244541 	0 	-5.45629 	0.000836574
0 	0.0249543 	-5.42101e-20 	-5.41908 	0.00036386
0 	0.0254 	-5.42101e-20 	-5.34596 	3.53152e-06
0 	0.0254 	-5.42101e-20 	-5.34596 	3.53152e-06
