"p","U:0","U:1","U:2","epsilon","k","nut","wallShearStress:0","wallShearStress:1","wallShearStress:2","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
-9.4,-0.69647,0.015371,-1.5862e-021,440.75,0.88944,0.00017567,0.042482,-0.0010287,3.8822e-022,1,0.03485,0.03485,-0.025,0
-9.3995,-0.69917,0.015215,-2.4956e-021,444.33,0.89432,0.00017636,0.042745,-0.0010192,6.1062e-022,1,0.035055,0.035055,-0.025,0
-9.3991,-0.70188,0.015059,-3.4053e-021,447.92,0.89919,0.00017704,0.043007,-0.0010098,8.3298e-022,1,0.03526,0.03526,-0.025,0
-9.398,-0.7045,0.014913,-2.0838e-021,451.46,0.90397,0.00017771,0.043264,-0.0010007,8.6417e-022,1,0.035465,0.035465,-0.025,0
-9.3968,-0.70712,0.014767,-3.9671e-022,455,0.90874,0.00017838,0.043519,-0.00099171,8.6408e-022,1,0.03567,0.03567,-0.025,0
-9.3956,-0.70973,0.014622,1.291e-021,458.53,0.9135,0.00017905,0.043775,-0.00098273,8.64e-022,1,0.035875,0.035875,-0.025,0
-9.3945,-0.71235,0.014476,2.9792e-021,462.07,0.91827,0.00017972,0.04403,-0.00097375,8.6391e-022,1,0.03608,0.03608,-0.025,0
-9.3926,-0.71489,0.01434,4.736e-021,465.56,0.92293,0.00018036,0.04428,-0.00096522,4.5423e-022,1,0.036285,0.036285,-0.025,0
-9.3908,-0.71743,0.014205,6.4975e-021,469.04,0.92758,0.00018101,0.044529,-0.00095671,2.0151e-023,1,0.03649,0.03649,-0.025,0
-9.3889,-0.71996,0.01407,8.2595e-021,472.53,0.93223,0.00018165,0.044777,-0.00094821,-4.1384e-022,1,0.036695,0.036695,-0.025,0
-9.3871,-0.7225,0.013934,1.0022e-020,476.02,0.93689,0.0001823,0.045026,-0.00093971,-8.4775e-022,1,0.0369,0.0369,-0.025,0
-9.3846,-0.72496,0.013808,8.3697e-021,479.45,0.94143,0.00018293,0.045268,-0.00093167,-8.4885e-022,1,0.037105,0.037105,-0.025,0
-9.3821,-0.72742,0.013682,6.7073e-021,482.89,0.94597,0.00018355,0.045511,-0.00092364,-8.4876e-022,1,0.03731,0.03731,-0.025,0
-9.3796,-0.72988,0.013556,5.0443e-021,486.32,0.95052,0.00018418,0.045753,-0.0009156,-8.4868e-022,1,0.037515,0.037515,-0.025,0
-9.3771,-0.73234,0.013431,3.4293e-021,489.76,0.95506,0.0001848,0.045995,-0.00090758,-8.443e-022,1,0.03772,0.03772,-0.025,0
-9.3739,-0.73473,0.013314,4.1588e-021,493.14,0.95949,0.00018541,0.046231,-0.00089999,-6.325e-022,1,0.037925,0.037925,-0.025,0
-9.3708,-0.73712,0.013197,4.8885e-021,496.52,0.96392,0.00018601,0.046467,-0.00089241,-4.2075e-022,1,0.03813,0.03813,-0.025,0
-9.3676,-0.73951,0.01308,5.6185e-021,499.9,0.96835,0.00018662,0.046703,-0.00088483,-2.0904e-022,1,0.038335,0.038335,-0.025,0
-9.3645,-0.7419,0.012963,6.3106e-021,503.28,0.97279,0.00018722,0.046938,-0.00087726,2.5321e-024,1,0.03854,0.03854,-0.025,0
-9.3608,-0.74422,0.012855,3.9631e-021,506.61,0.97711,0.00018781,0.047168,-0.00087015,2.0683e-022,1,0.038745,0.038745,-0.025,0
-9.357,-0.74654,0.012747,1.6148e-021,509.94,0.98143,0.00018839,0.047398,-0.00086304,4.1107e-022,1,0.03895,0.03895,-0.025,0
-9.3533,-0.74887,0.012639,-7.3425e-022,513.26,0.98575,0.00018898,0.047628,-0.00085593,6.1528e-022,1,0.039155,0.039155,-0.025,0
-9.3495,-0.75119,0.01253,-3.0842e-021,516.59,0.99007,0.00018956,0.047858,-0.00084882,8.1945e-022,1,0.03936,0.03936,-0.025,0
-9.3452,-0.75346,0.01243,-4.6647e-021,519.86,0.99429,0.00019013,0.048082,-0.00084215,8.2481e-022,1,0.039565,0.039565,-0.025,0
-9.3409,-0.75572,0.012331,-6.2246e-021,523.13,0.9985,0.00019069,0.048306,-0.0008355,8.2472e-022,1,0.03977,0.03977,-0.025,0
-9.3366,-0.75799,0.012231,-7.7851e-021,526.4,1.0027,0.00019125,0.04853,-0.00082885,8.2464e-022,1,0.039975,0.039975,-0.025,0
-9.3323,-0.76025,0.012131,-9.3462e-021,529.67,1.0069,0.00019182,0.048754,-0.0008222,8.2455e-022,1,0.04018,0.04018,-0.025,0
-9.3275,-0.76247,0.012038,-6.72e-021,532.89,1.011,0.00019237,0.048973,-0.00081596,4.6512e-022,1,0.040385,0.040385,-0.025,0
-9.3226,-0.76467,0.011947,-3.6425e-021,536.11,1.0151,0.00019291,0.049191,-0.00080977,6.7117e-023,1,0.04059,0.04059,-0.025,0
-9.3177,-0.76688,0.011855,-5.6394e-022,539.32,1.0192,0.00019345,0.04941,-0.00080358,-3.308e-022,1,0.040795,0.040795,-0.025,0
-9.3129,-0.76909,0.011763,2.5158e-021,542.53,1.0233,0.000194,0.049628,-0.00079739,-7.2865e-022,1,0.041,0.041,-0.025,0
-9.3076,-0.77126,0.011678,3.1298e-021,545.7,1.0273,0.00019453,0.049842,-0.00079158,-8.0782e-022,1,0.041205,0.041205,-0.025,0
-9.3022,-0.77341,0.011594,3.1304e-021,548.85,1.0313,0.00019505,0.050055,-0.00078586,-8.0774e-022,1,0.04141,0.04141,-0.025,0
-9.2968,-0.77557,0.01151,3.1309e-021,552,1.0353,0.00019558,0.050268,-0.00078014,-8.0765e-022,1,0.041615,0.041615,-0.025,0
-9.2914,-0.77773,0.011427,3.1315e-021,555.16,1.0393,0.0001961,0.050481,-0.00077443,-8.0757e-022,1,0.04182,0.04182,-0.025,0
-9.2857,-0.77985,0.011348,2.6307e-021,558.27,1.0432,0.00019661,0.050691,-0.00076904,-6.7825e-022,1,0.042025,0.042025,-0.025,0
-9.2798,-0.78196,0.011272,1.8793e-021,561.36,1.0471,0.00019712,0.050899,-0.00076381,-4.8438e-022,1,0.04223,0.04223,-0.025,0
-9.274,-0.78407,0.011196,1.1276e-021,564.46,1.051,0.00019762,0.051106,-0.00075858,-2.9054e-022,1,0.042435,0.042435,-0.025,0
-9.2681,-0.78618,0.011119,3.7558e-022,567.55,1.0549,0.00019812,0.051314,-0.00075336,-9.6749e-023,1,0.04264,0.04264,-0.025,0
-9.262,-0.78827,0.011047,-6.9245e-022,570.61,1.0587,0.00019862,0.05152,-0.00074838,0,1,0.042845,0.042845,-0.025,0
-9.2556,-0.79034,0.010978,-2.0758e-021,573.64,1.0625,0.0001991,0.051723,-0.00074364,0,1,0.04305,0.04305,-0.025,0
-9.2493,-0.79241,0.01091,-3.4597e-021,576.68,1.0662,0.00019959,0.051926,-0.0007389,0,1,0.043255,0.043255,-0.025,0
-9.243,-0.79448,0.010841,-4.8441e-021,579.71,1.07,0.00020007,0.052129,-0.00073416,0,1,0.04346,0.04346,-0.025,0
-9.2365,-0.79654,0.010774,-6.0186e-021,582.72,1.0737,0.00020055,0.05233,-0.00072958,5.5087e-023,1,0.043665,0.043665,-0.025,0
-9.2298,-0.79857,0.010713,-6.7077e-021,585.69,1.0774,0.00020101,0.052529,-0.00072534,2.3738e-022,1,0.04387,0.04387,-0.025,0
-9.223,-0.8006,0.010652,-7.397e-021,588.66,1.081,0.00020147,0.052727,-0.00072111,4.1964e-022,1,0.044075,0.044075,-0.025,0
-9.2163,-0.80263,0.010591,-8.0866e-021,591.62,1.0847,0.00020194,0.052926,-0.00071688,6.0186e-022,1,0.04428,0.04428,-0.025,0
-9.2095,-0.80466,0.01053,-8.7245e-021,594.59,1.0883,0.0002024,0.053124,-0.00071268,7.711e-022,1,0.044485,0.044485,-0.025,0
-9.2024,-0.80665,0.010476,-8.6826e-021,597.49,1.0919,0.00020284,0.053318,-0.00070897,7.7102e-022,1,0.04469,0.04469,-0.025,0
-9.1952,-0.80865,0.010422,-8.6408e-021,600.4,1.0954,0.00020329,0.053512,-0.00070525,7.7095e-022,1,0.044895,0.044895,-0.025,0
-9.1881,-0.81065,0.010368,-8.5989e-021,603.3,1.099,0.00020373,0.053706,-0.00070153,7.7087e-022,1,0.0451,0.0451,-0.025,0
-9.181,-0.81265,0.010314,-8.557e-021,606.21,1.1025,0.00020417,0.0539,-0.00069781,7.7079e-022,1,0.045305,0.045305,-0.025,0
-9.1736,-0.81463,0.010266,-6.962e-021,609.06,1.106,0.0002046,0.054091,-0.00069452,6.2598e-022,1,0.04551,0.04551,-0.025,0
-9.1661,-0.81659,0.010219,-4.9948e-021,611.9,1.1094,0.00020502,0.054281,-0.00069132,4.4659e-022,1,0.045715,0.045715,-0.025,0
-9.1586,-0.81856,0.010172,-3.0268e-021,614.74,1.1128,0.00020544,0.054471,-0.00068812,2.6723e-022,1,0.04592,0.04592,-0.025,0
-9.1511,-0.82054,0.010125,-1.0582e-021,617.58,1.1163,0.00020586,0.054661,-0.00068493,8.7909e-023,1,0.046125,0.046125,-0.025,0
-9.1434,-0.82249,0.010082,2.4728e-022,620.38,1.1196,0.00020627,0.054849,-0.00068201,8.725e-023,1,0.04633,0.04633,-0.025,0
-9.1356,-0.82444,0.010043,9.1455e-022,623.16,1.123,0.00020668,0.055036,-0.00067935,2.584e-022,1,0.046535,0.046535,-0.025,0
-9.1278,-0.82638,0.010003,1.5821e-021,625.93,1.1263,0.00020708,0.055222,-0.0006767,4.2951e-022,1,0.04674,0.04674,-0.025,0
-9.12,-0.82833,0.0099634,2.2498e-021,628.71,1.1296,0.00020748,0.055409,-0.00067405,6.0059e-022,1,0.046945,0.046945,-0.025,0
-9.1122,-0.83027,0.0099251,2.5705e-021,631.47,1.1329,0.00020788,0.055594,-0.00067149,7.4099e-022,1,0.04715,0.04715,-0.025,0
-9.1041,-0.8322,0.0098926,1.2991e-021,634.18,1.1361,0.00020826,0.055777,-0.00066939,7.4091e-022,1,0.047355,0.047355,-0.025,0
-9.096,-0.83413,0.0098601,2.717e-023,636.89,1.1393,0.00020864,0.05596,-0.00066729,7.4083e-022,1,0.04756,0.04756,-0.025,0
-9.0879,-0.83605,0.0098276,-1.2452e-021,639.6,1.1425,0.00020902,0.056143,-0.0006652,7.4076e-022,1,0.047765,0.047765,-0.025,0
-9.0798,-0.83798,0.0097951,-2.518e-021,642.3,1.1457,0.0002094,0.056326,-0.0006631,7.4068e-022,1,0.04797,0.04797,-0.025,0
-9.0715,-0.83989,0.0097683,-2.7336e-021,644.96,1.1488,0.00020976,0.056506,-0.00066144,7.368e-022,1,0.048175,0.048175,-0.025,0
-9.0632,-0.8418,0.0097427,-2.7087e-021,647.6,1.1519,0.00021012,0.056686,-0.00065989,7.3205e-022,1,0.04838,0.04838,-0.025,0
-9.0548,-0.84372,0.0097172,-2.6839e-021,650.24,1.155,0.00021048,0.056866,-0.00065834,7.273e-022,1,0.048585,0.048585,-0.025,0
-9.0465,-0.84563,0.0096917,-2.659e-021,652.89,1.1581,0.00021084,0.057046,-0.00065678,7.2256e-022,1,0.04879,0.04879,-0.025,0
-9.0381,-0.84753,0.009669,-2.6447e-021,655.5,1.1612,0.00021119,0.057224,-0.00065547,7.1976e-022,1,0.048995,0.048995,-0.025,0
-9.0295,-0.84943,0.0096504,-2.6452e-021,658.07,1.1642,0.00021153,0.057401,-0.00065448,7.1968e-022,1,0.0492,0.0492,-0.025,0
-9.0209,-0.85133,0.0096317,-2.6457e-021,660.65,1.1672,0.00021187,0.057578,-0.00065349,7.1961e-022,1,0.049405,0.049405,-0.025,0
-9.0124,-0.85323,0.009613,-2.6461e-021,663.22,1.1701,0.0002122,0.057755,-0.0006525,7.1953e-022,1,0.04961,0.04961,-0.025,0
-9.0038,-0.85514,0.0095943,-2.6466e-021,665.8,1.1731,0.00021254,0.057932,-0.00065151,7.1946e-022,1,0.049815,0.049815,-0.025,0
-8.9951,-0.85703,0.0095822,-2.0639e-021,668.31,1.176,0.00021286,0.058107,-0.00065109,5.6089e-022,1,0.05002,0.05002,-0.025,0
-8.9863,-0.85892,0.0095702,-1.4715e-021,670.82,1.1789,0.00021318,0.058282,-0.00065068,3.998e-022,1,0.050225,0.050225,-0.025,0
-8.9776,-0.86081,0.0095582,-8.7899e-022,673.32,1.1818,0.0002135,0.058456,-0.00065026,2.3874e-022,1,0.05043,0.05043,-0.025,0
-8.9689,-0.86271,0.0095462,-2.8623e-022,675.83,1.1847,0.00021382,0.058631,-0.00064985,7.7721e-023,1,0.050635,0.050635,-0.025,0
-8.96,-0.8646,0.0095376,0,678.31,1.1875,0.00021412,0.058804,-0.00064972,0,1,0.05084,0.05084,-0.025,0
-8.9511,-0.86649,0.0095321,0,680.75,1.1902,0.00021442,0.058977,-0.00064986,0,1,0.051045,0.051045,-0.025,0
-8.9423,-0.86838,0.0095266,0,683.19,1.193,0.00021472,0.059149,-0.00065,0,1,0.05125,0.05125,-0.025,0
-8.9334,-0.87027,0.0095211,0,685.63,1.1958,0.00021502,0.059322,-0.00065015,0,1,0.051455,0.051455,-0.025,0
-8.9245,-0.87217,0.0095157,2.5375e-023,688.07,1.1986,0.00021532,0.059494,-0.0006503,-2.3323e-024,1,0.05166,0.05166,-0.025,0
-8.9154,-0.87406,0.0095165,1.6456e-021,690.45,1.2012,0.00021559,0.059665,-0.00065099,-1.5121e-022,1,0.051865,0.051865,-0.025,0
-8.9064,-0.87595,0.0095173,3.2664e-021,692.83,1.2039,0.00021587,0.059835,-0.00065168,-3.0005e-022,1,0.05207,0.05207,-0.025,0
-8.8974,-0.87784,0.0095181,4.8878e-021,695.2,1.2066,0.00021615,0.060006,-0.00065238,-4.4887e-022,1,0.052275,0.052275,-0.025,0
-8.8884,-0.87974,0.009519,6.5097e-021,697.58,1.2093,0.00021643,0.060177,-0.00065307,-5.9766e-022,1,0.05248,0.05248,-0.025,0
-8.8793,-0.88163,0.0095228,7.3556e-021,699.93,1.2119,0.00021669,0.060347,-0.00065404,-6.7512e-022,1,0.052685,0.052685,-0.025,0
-8.8702,-0.88353,0.0095299,7.3569e-021,702.25,1.2144,0.00021695,0.060516,-0.00065532,-6.7505e-022,1,0.05289,0.05289,-0.025,0
-8.8611,-0.88543,0.009537,7.3582e-021,704.57,1.217,0.00021721,0.060685,-0.00065661,-6.7498e-022,1,0.053095,0.053095,-0.025,0
-8.852,-0.88733,0.0095442,7.3595e-021,706.89,1.2196,0.00021747,0.060855,-0.00065789,-6.7491e-022,1,0.0533,0.0533,-0.025,0
-8.8429,-0.88923,0.0095513,7.3608e-021,709.2,1.2222,0.00021772,0.061024,-0.00065917,-6.7484e-022,1,0.053505,0.053505,-0.025,0
-8.8337,-0.89113,0.0095643,6.847e-021,711.47,1.2246,0.00021796,0.061192,-0.00066105,-5.4191e-022,1,0.05371,0.05371,-0.025,0
-8.8245,-0.89304,0.0095778,6.2803e-021,713.74,1.2271,0.00021819,0.061361,-0.00066299,-3.9542e-022,1,0.053915,0.053915,-0.025,0
-8.8153,-0.89494,0.0095914,5.7134e-021,716,1.2296,0.00021843,0.061529,-0.00066493,-2.4895e-022,1,0.05412,0.05412,-0.025,0
-8.8062,-0.89685,0.009605,5.1463e-021,718.27,1.2321,0.00021867,0.061697,-0.00066687,-1.0252e-022,1,0.054325,0.054325,-0.025,0
-8.797,-0.89876,0.0096205,4.5951e-021,720.52,1.2345,0.00021889,0.061865,-0.000669,-4.1363e-023,1,0.05453,0.05453,-0.025,0
-8.7877,-0.90068,0.0096402,4.0813e-021,722.74,1.2369,0.00021911,0.062033,-0.00067159,-1.7935e-022,1,0.054735,0.054735,-0.025,0
-8.7785,-0.9026,0.0096599,3.5673e-021,724.96,1.2393,0.00021932,0.062201,-0.00067418,-3.173e-022,1,0.05494,0.05494,-0.025,0
-8.7693,-0.90452,0.0096797,3.0531e-021,727.18,1.2417,0.00021954,0.062369,-0.00067677,-4.5523e-022,1,0.055145,0.055145,-0.025,0
-8.7601,-0.90644,0.0096994,2.5388e-021,729.4,1.2441,0.00021975,0.062537,-0.00067935,-5.9312e-022,1,0.05535,0.05535,-0.025,0
-8.7508,-0.90837,0.0097222,2.0065e-021,731.6,1.2464,0.00021995,0.062705,-0.00068222,-7.287e-022,1,0.055555,0.055555,-0.025,0
-8.7416,-0.9103,0.0097465,1.4648e-021,733.78,1.2487,0.00022015,0.062873,-0.00068522,-8.6306e-022,1,0.05576,0.05576,-0.025,0
-8.7323,-0.91224,0.0097708,9.2286e-022,735.96,1.251,0.00022034,0.063041,-0.00068823,-9.9738e-022,1,0.055965,0.055965,-0.025,0
-8.7231,-0.91417,0.0097951,3.8073e-022,738.15,1.2533,0.00022054,0.063209,-0.00069123,-1.1317e-021,1,0.05617,0.05617,-0.025,0
-8.7138,-0.91611,0.0098194,-1.6159e-022,740.33,1.2556,0.00022073,0.063377,-0.00069423,-1.266e-021,1,0.056375,0.056375,-0.025,0
-8.7045,-0.91806,0.009847,3.2189e-022,742.48,1.2579,0.00022091,0.063545,-0.00069752,-1.1363e-021,1,0.05658,0.05658,-0.025,0
-8.6953,-0.92002,0.0098747,8.2956e-022,744.63,1.2601,0.00022109,0.063713,-0.00070082,-1.0004e-021,1,0.056785,0.056785,-0.025,0
-8.686,-0.92197,0.0099023,1.3374e-021,746.78,1.2623,0.00022126,0.063882,-0.00070411,-8.646e-022,1,0.05699,0.05699,-0.025,0
-8.6768,-0.92392,0.00993,1.8454e-021,748.93,1.2646,0.00022144,0.06405,-0.0007074,-7.2881e-022,1,0.057195,0.057195,-0.025,0
-8.6675,-0.92588,0.0099589,2.215e-021,751.06,1.2668,0.00022161,0.064218,-0.00071085,-6.2728e-022,1,0.0574,0.0574,-0.025,0
-8.6583,-0.92786,0.0099911,2.1928e-021,753.17,1.2689,0.00022177,0.064387,-0.00071474,-6.2246e-022,1,0.057605,0.057605,-0.025,0
-8.649,-0.92983,0.010023,2.1706e-021,755.28,1.2711,0.00022193,0.064556,-0.00071863,-6.1764e-022,1,0.05781,0.05781,-0.025,0
-8.6397,-0.9318,0.010056,2.1484e-021,757.39,1.2733,0.00022209,0.064724,-0.00072252,-6.1282e-022,1,0.058015,0.058015,-0.025,0
-8.6305,-0.93378,0.010088,2.1262e-021,759.49,1.2754,0.00022225,0.064893,-0.0007264,-6.0801e-022,1,0.05822,0.05822,-0.025,0
-8.6212,-0.93576,0.010123,2.1154e-021,761.59,1.2775,0.0002224,0.065062,-0.00073066,-6.0561e-022,1,0.058425,0.058425,-0.025,0
-8.612,-0.93776,0.01016,2.1158e-021,763.67,1.2796,0.00022254,0.065232,-0.00073526,-6.0554e-022,1,0.05863,0.05863,-0.025,0
-8.6028,-0.93975,0.010197,2.1162e-021,765.75,1.2817,0.00022268,0.065402,-0.00073987,-6.0548e-022,1,0.058835,0.058835,-0.025,0
-8.5935,-0.94175,0.010234,2.1166e-021,767.83,1.2838,0.00022282,0.065572,-0.00074447,-6.0542e-022,1,0.05904,0.05904,-0.025,0
-8.5843,-0.94375,0.010271,2.117e-021,769.91,1.2859,0.00022296,0.065741,-0.00074907,-6.0535e-022,1,0.059245,0.059245,-0.025,0
-8.575,-0.94576,0.01031,2.4018e-021,771.97,1.288,0.0002231,0.065912,-0.00075391,-6.8889e-022,1,0.05945,0.05945,-0.025,0
-8.5658,-0.94778,0.010349,2.7975e-021,774.04,1.29,0.00022322,0.066083,-0.00075883,-8.0497e-022,1,0.059655,0.059655,-0.025,0
-8.5566,-0.9498,0.010388,3.1933e-021,776.1,1.2921,0.00022335,0.066255,-0.00076375,-9.2102e-022,1,0.05986,0.05986,-0.025,0
-8.5473,-0.95181,0.010428,3.5893e-021,778.17,1.2941,0.00022348,0.066426,-0.00076867,-1.0371e-021,1,0.060065,0.060065,-0.025,0
-8.5381,-0.95384,0.010467,3.9855e-021,780.23,1.2961,0.0002236,0.066597,-0.00077359,-1.1531e-021,1,0.06027,0.06027,-0.025,0
-8.5289,-0.95587,0.010507,4.0285e-021,782.28,1.2981,0.00022372,0.066769,-0.00077864,-1.1653e-021,1,0.060475,0.060475,-0.025,0
-8.5196,-0.95791,0.010547,4.0292e-021,784.33,1.3001,0.00022383,0.066942,-0.0007837,-1.1652e-021,1,0.06068,0.06068,-0.025,0
-8.5104,-0.95996,0.010587,4.0299e-021,786.37,1.3021,0.00022395,0.067115,-0.00078876,-1.1651e-021,1,0.060885,0.060885,-0.025,0
-8.5011,-0.962,0.010628,4.0306e-021,788.42,1.3041,0.00022406,0.067287,-0.00079382,-1.165e-021,1,0.06109,0.06109,-0.025,0
-8.4919,-0.96404,0.010668,4.0302e-021,790.46,1.3061,0.00022417,0.06746,-0.00079888,-1.1646e-021,1,0.061295,0.061295,-0.025,0
-8.4826,-0.96611,0.010709,3.9895e-021,792.49,1.308,0.00022427,0.067634,-0.00080423,-1.1556e-021,1,0.0615,0.0615,-0.025,0
-8.4734,-0.96817,0.01075,3.9487e-021,794.53,1.31,0.00022438,0.067809,-0.00080958,-1.1466e-021,1,0.061705,0.061705,-0.025,0
-8.4641,-0.97023,0.010791,3.908e-021,796.56,1.3119,0.00022448,0.067983,-0.00081493,-1.1376e-021,1,0.06191,0.06191,-0.025,0
-8.4549,-0.9723,0.010832,3.8673e-021,798.59,1.3139,0.00022458,0.068157,-0.00082027,-1.1286e-021,1,0.062115,0.062115,-0.025,0
-8.4456,-0.97437,0.010873,4.0379e-021,800.62,1.3158,0.00022468,0.068332,-0.00082564,-1.1208e-021,1,0.06232,0.06232,-0.025,0
-8.4363,-0.97645,0.010914,5.6606e-021,802.65,1.3177,0.00022477,0.068508,-0.00083117,-1.1207e-021,1,0.062525,0.062525,-0.025,0
-8.427,-0.97853,0.010954,7.2839e-021,804.68,1.3196,0.00022486,0.068684,-0.00083669,-1.1205e-021,1,0.06273,0.06273,-0.025,0
-8.4177,-0.98062,0.010995,8.9078e-021,806.7,1.3215,0.00022495,0.06886,-0.00084222,-1.1204e-021,1,0.062935,0.062935,-0.025,0
-8.4085,-0.98271,0.011036,1.0532e-020,808.73,1.3234,0.00022505,0.069036,-0.00084774,-1.1203e-021,1,0.06314,0.06314,-0.025,0
-8.3992,-0.98479,0.011077,1.1573e-020,810.76,1.3253,0.00022514,0.069213,-0.00085326,-1.0376e-021,1,0.063345,0.063345,-0.025,0
-8.3898,-0.9869,0.011116,1.0073e-020,812.78,1.3272,0.00022522,0.069391,-0.00085878,-5.9585e-022,1,0.06355,0.06355,-0.025,0
-8.3805,-0.989,0.011155,8.5725e-021,814.8,1.3291,0.0002253,0.069569,-0.0008643,-1.5425e-022,1,0.063755,0.063755,-0.025,0
-8.3711,-0.99111,0.011194,7.0715e-021,816.82,1.331,0.00022538,0.069747,-0.00086983,2.8727e-022,1,0.06396,0.06396,-0.025,0
-8.3618,-0.99321,0.011234,5.57e-021,818.84,1.3329,0.00022547,0.069925,-0.00087534,7.2869e-022,1,0.064165,0.064165,-0.025,0
-8.3524,-0.99532,0.011273,4.0478e-021,820.87,1.3347,0.00022555,0.070103,-0.00088084,1.0779e-021,1,0.06437,0.06437,-0.025,0
-8.343,-0.99744,0.011309,2.4485e-021,822.89,1.3366,0.00022563,0.070283,-0.00088627,1.0778e-021,1,0.064575,0.064575,-0.025,0
-8.3335,-0.99956,0.011346,8.4878e-022,824.91,1.3384,0.0002257,0.070463,-0.0008917,1.0777e-021,1,0.06478,0.06478,-0.025,0
-8.3241,-1.0017,0.011383,-7.5162e-022,826.94,1.3403,0.00022578,0.070643,-0.00089713,1.0776e-021,1,0.064985,0.064985,-0.025,0
-8.3147,-1.0038,0.01142,-2.3526e-021,828.96,1.3421,0.00022585,0.070823,-0.00090256,1.0775e-021,1,0.06519,0.06519,-0.025,0
-8.3052,-1.0059,0.011457,-3.5094e-021,830.98,1.344,0.00022593,0.071004,-0.00090795,1.0365e-021,1,0.065395,0.065395,-0.025,0
-8.2955,-1.0081,0.011491,-2.7885e-021,833.01,1.3458,0.000226,0.071185,-0.00091321,8.2338e-022,1,0.0656,0.0656,-0.025,0
-8.2859,-1.0102,0.011525,-2.0673e-021,835.04,1.3477,0.00022607,0.071367,-0.00091846,6.1026e-022,1,0.065805,0.065805,-0.025,0
-8.2762,-1.0123,0.011559,-1.3459e-021,837.06,1.3495,0.00022614,0.071549,-0.00092372,3.9719e-022,1,0.06601,0.06601,-0.025,0
-8.2666,-1.0145,0.011593,-6.2423e-022,839.09,1.3513,0.00022621,0.07173,-0.00092897,1.8416e-022,1,0.066215,0.066215,-0.025,0
-8.2569,-1.0166,0.011627,0,841.12,1.3532,0.00022628,0.071912,-0.00093417,0,1,0.06642,0.06642,-0.025,0
-8.247,-1.0187,0.011656,0,843.15,1.355,0.00022635,0.072095,-0.00093906,0,1,0.066625,0.066625,-0.025,0
-8.237,-1.0209,0.011685,0,845.19,1.3568,0.00022642,0.072278,-0.00094395,0,1,0.06683,0.06683,-0.025,0
-8.2271,-1.023,0.011715,0,847.22,1.3586,0.00022649,0.072462,-0.00094883,0,1,0.067035,0.067035,-0.025,0
-8.2171,-1.0251,0.011744,0,849.25,1.3604,0.00022656,0.072645,-0.00095372,0,1,0.06724,0.06724,-0.025,0
-8.2072,-1.0273,0.011773,2.5632e-023,851.29,1.3623,0.00022663,0.072828,-0.00095858,-7.7741e-024,1,0.067445,0.067445,-0.025,0
-8.1969,-1.0294,0.011795,6.6804e-022,853.33,1.3641,0.0002267,0.073013,-0.00096285,-2.0256e-022,1,0.06765,0.06765,-0.025,0
-8.1866,-1.0316,0.011818,1.3107e-021,855.37,1.3659,0.00022677,0.073197,-0.00096711,-3.973e-022,1,0.067855,0.067855,-0.025,0
-8.1763,-1.0337,0.01184,1.9536e-021,857.41,1.3677,0.00022683,0.073382,-0.00097138,-5.9201e-022,1,0.06806,0.06806,-0.025,0
-8.166,-1.0358,0.011862,2.5967e-021,859.46,1.3695,0.0002269,0.073567,-0.00097564,-7.8667e-022,1,0.068265,0.068265,-0.025,0
-8.1557,-1.038,0.011884,3.2401e-021,861.5,1.3713,0.00022697,0.073752,-0.0009799,-9.8129e-022,1,0.06847,0.06847,-0.025,0
-8.145,-1.0401,0.011898,3.3019e-021,863.55,1.3731,0.00022704,0.073937,-0.00098342,-9.9971e-022,1,0.068675,0.068675,-0.025,0
-8.1343,-1.0422,0.011911,3.3025e-021,865.59,1.3749,0.00022711,0.074123,-0.00098686,-9.996e-022,1,0.06888,0.06888,-0.025,0
-8.1236,-1.0444,0.011924,3.3031e-021,867.64,1.3767,0.00022718,0.074309,-0.0009903,-9.995e-022,1,0.069085,0.069085,-0.025,0
-8.1129,-1.0465,0.011937,3.3037e-021,869.69,1.3785,0.00022725,0.074495,-0.00099374,-9.9939e-022,1,0.06929,0.06929,-0.025,0
-8.1022,-1.0486,0.011951,3.3043e-021,871.73,1.3803,0.00022732,0.074681,-0.00099717,-9.9928e-022,1,0.069495,0.069495,-0.025,0
-8.0911,-1.0508,0.011956,2.4023e-021,873.78,1.3821,0.0002274,0.074867,-0.0009999,-7.2427e-022,1,0.0697,0.0697,-0.025,0
-8.0799,-1.0529,0.011958,1.1658e-021,875.83,1.3839,0.00022747,0.075053,-0.0010024,-3.4758e-022,1,0.069905,0.069905,-0.025,0
-8.0687,-1.055,0.011961,-7.1106e-023,877.88,1.3857,0.00022755,0.07524,-0.0010048,2.9048e-023,1,0.07011,0.07011,-0.025,0
-8.0575,-1.0571,0.011963,-1.3085e-021,879.93,1.3875,0.00022762,0.075426,-0.0010073,4.0559e-022,1,0.070315,0.070315,-0.025,0
-8.0463,-1.0593,0.011966,-2.5463e-021,881.97,1.3893,0.0002277,0.075612,-0.0010097,7.8204e-022,1,0.07052,0.07052,-0.025,0
-8.0348,-1.0614,0.011962,-3.1476e-021,884.02,1.3911,0.00022778,0.075798,-0.0010116,9.6469e-022,1,0.070725,0.070725,-0.025,0
